trip,datetime,lon,lat,gaps,dive,step_speed,step_direction,prediction
P1112_29_SV_T1,2012-11-25 16:12:38,-77.282051,-11.792119999999999,0.03333333333333333,0,10.051845590949695,35.067682241483894,0.8235294117647058
P1112_29_SV_T1,2012-11-25 16:13:08,-77.28229499999999,-11.794424000000001,0.03333333333333333,0,8.594599751776855,40.329932102210904,0.8235294117647058
P1112_29_SV_T1,2012-11-25 16:13:38,-77.282455,-11.796916,0.0,0,9.26458704802427,-2.3222617757895136,0.7647058823529411
P1112_29_SV_T1,2012-11-25 16:14:08,-77.281227,-11.799628,0.0,0,11.006784228947536,-27.500803260132727,0.7647058823529411
P1112_29_SV_T1,2012-11-25 16:14:38,-77.279282,-11.80211,0.1,0,11.606603830286865,-13.586339099643965,0.7058823529411765
P1112_29_SV_T1,2012-11-25 16:15:08,-77.2784016666667,-11.803889,0.2,0,7.334424680147632,11.646128890616609,0.8235294117647058
P1112_29_SV_T1,2012-11-25 16:15:38,-77.278191,-11.805582000000001,0.06666666666666667,0,6.328150713978815,18.900217876953036,0.8823529411764706
P1112_29_SV_T1,2012-11-25 16:16:08,-77.276825,-11.807799000000001,0.03333333333333333,0,9.606256590193066,-24.150036311702365,0.8823529411764706
P1112_29_SV_T1,2012-11-25 16:16:38,-77.274879,-11.809801,0.13333333333333333,0,10.253310905061793,-12.480255037636368,0.99999
P1112_29_SV_T1,2012-11-25 16:17:08,-77.273911,-11.811597,0.13333333333333333,0,7.5344040357570785,15.760356473379602,0.9411764705882353
P1112_29_SV_T1,2012-11-25 16:17:38,-77.272438,-11.812936,0.13333333333333333,0,7.30086699037996,-19.30266533757424,0.8823529411764706
P1112_29_SV_T1,2012-11-25 16:18:08,-77.270615,-11.813536000000001,0.0,0,6.985082610668373,-24.297494509908176,0.8823529411764706
P1112_29_SV_T1,2012-11-25 16:18:38,-77.268326,-11.812513000000001,0.13333333333333333,1,9.138812294180317,-43.126122771976156,0.8235294117647058
P1112_29_SV_T1,2012-11-25 16:19:08,-77.26815,-11.811002,0.06666666666666667,0,5.642751474977394,-58.95487688849187,0.9411764705882353
P1112_29_SV_T1,2012-11-25 16:19:38,-77.265373,-11.808072,0.06666666666666667,0,14.829402632458814,36.34860530944906,0.8823529411764706
P1112_29_SV_T1,2012-11-25 16:20:08,-77.26351899999999,-11.805777,0.13333333333333333,0,10.855998631180224,-4.517565373238995,0.8235294117647058
P1112_29_SV_T1,2012-11-25 16:20:38,-77.26351899999999,-11.805777,0.0,0,0.0,-38.33542138452981,0.8235294117647058
P1112_29_SV_T1,2012-11-25 16:21:08,-77.26415300000001,-11.804889,0.0,0,4.0197221865240556,-34.94831878109517,0.8823529411764706
P1112_29_SV_T1,2012-11-25 16:21:38,-77.262024,-11.801396,0.0,0,15.091860309418783,65.76957652169165,0.6470588235294118
P1112_29_SV_T1,2012-11-25 16:22:08,-77.261215,-11.797411,0.0,0,15.075110634746611,-19.581691452353425,0.6470588235294118
P1112_29_SV_T1,2012-11-25 16:22:38,-77.259529,-11.793344,0.03333333333333333,0,16.28540726052062,10.848036701307597,0.5294117647058824
P1112_29_SV_T1,2012-11-25 16:23:08,-77.259186,-11.789213,0.0,0,15.378251893303275,-17.44085760137267,0.5294117647058824
P1112_29_SV_T1,2012-11-25 16:23:38,-77.257561,-11.785285,0.0,0,15.72427038937415,17.400032493621516,0.5294117647058824
P1112_29_SV_T1,2012-11-25 16:24:08,-77.257172,-11.782413,0.0,0,10.749562170288652,-14.493879254231956,0.5294117647058824
P1112_29_SV_T1,2012-11-25 16:24:38,-77.259026,-11.779225,0.1,0,13.611380385007639,-37.20619913758668,0.47058823529411764
P1112_29_SV_T1,2012-11-25 16:25:08,-77.26095600000001,-11.775813000000001,0.0,0,14.471294990103122,0.6779490421143919,0.4117647058823529
P1112_29_SV_T1,2012-11-25 16:25:38,-77.26322900000001,-11.773142,0.043478260869565216,0,12.899018792222217,-10.822083455417612,0.35294117647058826
P1112_31_SV_T3,2012-11-25 18:49:47,-77.264565,-11.773553,0.0,0,,,0.22727272727272727
P1112_31_SV_T3,2012-11-25 18:50:17,-77.265999,-11.773418,0.0,0,5.232820302933119,,0.22727272727272727
P1112_31_SV_T3,2012-11-25 18:50:47,-77.268372,-11.775428999999999,0.03333333333333333,0,11.400546236253941,-46.37467906968436,0.2727272727272727
P1112_31_SV_T3,2012-11-25 18:51:17,-77.269875,-11.778067,0.0,0,11.207621156034786,-19.96742024917114,0.22727272727272727
P1112_31_SV_T3,2012-11-25 18:51:47,-77.27166700000001,-11.780602,0.0,0,11.438457235574898,5.532965134328947,0.22727272727272727
P1112_31_SV_T3,2012-11-25 18:52:17,-77.27334599999999,-11.783213,0.0,0,11.447581601397019,-2.4934218785256803,0.22727272727272727
P1112_31_SV_T3,2012-11-25 18:52:47,-77.275345,-11.785589,0.0,0,11.42101804624678,7.284294842662803,0.22727272727272727
P1112_31_SV_T3,2012-11-25 18:53:17,-77.276787,-11.788217999999999,0.0,0,11.071854622451475,-11.24194709744495,0.22727272727272727
P1112_31_SV_T3,2012-11-25 18:53:47,-77.278549,-11.790511,0.13333333333333333,0,10.646287006405247,8.718263344259299,0.22727272727272727
P1112_31_SV_T3,2012-11-25 18:54:17,-77.280975,-11.792431,0.0,0,11.33110067933878,14.093772438625479,0.22727272727272727
P1112_31_SV_T3,2012-11-25 18:54:47,-77.282822,-11.794907,0.03333333333333333,0,11.37558599544908,-14.907409117282327,0.22727272727272727
P1112_31_SV_T3,2012-11-25 18:55:17,-77.285103,-11.797139,0.0,0,11.714177458847523,8.873151455030154,0.22727272727272727
P1112_31_SV_T3,2012-11-25 18:55:47,-77.287987,-11.798582000000001,0.03333333333333333,0,11.763818381053719,17.915697231499706,0.22727272727272727
P1112_31_SV_T3,2012-11-25 18:56:17,-77.29085500000001,-11.800094999999999,0.0,0,11.833042699513625,-1.2480921815850934,0.22727272727272727
P1112_31_SV_T3,2012-11-25 18:56:47,-77.293495,-11.799392999999998,0.0,0,9.935976106093298,43.51934794226361,0.22727272727272727
P1112_31_SV_T3,2012-11-25 18:57:17,-77.2967,-11.799809,0.0,0,11.742466207636351,-22.7509940547788,0.22727272727272727
P1112_31_SV_T3,2012-11-25 18:57:47,-77.299706,-11.801146000000001,0.0,0,11.991975916719193,-16.88277365492081,0.22727272727272727
P1112_31_SV_T3,2012-11-25 18:58:17,-77.302299,-11.802938000000001,0.0,0,11.528361657537678,-10.786577454499366,0.22727272727272727
