"ID","step","angle","datetime","dive","x","y","prediction"
"P1113_21_LB_T1",0.0769332789370386,0.274823759884508,2013-11-18 09:54:20,0,-77.2374,-11.79071,1.25494036126053e-12
"P1113_21_LB_T1",0.0738526861488006,-0.0964832984586348,2013-11-18 09:54:25,0,-77.23679,-11.79106,1.54287353084964e-11
"P1113_21_LB_T1",0.0735543064868528,0.0871078962167247,2013-11-18 09:54:30,0,-77.23624,-11.79145,3.83002086153377e-11
"P1113_21_LB_T1",0.0695026458645723,-0.132925155960707,2013-11-18 09:54:35,0,-77.23566,-11.79179,1.40241464504011e-10
"P1113_21_LB_T1",0.0737637831003585,-0.0916037778530697,2013-11-18 09:54:40,0,-77.23516,-11.79218,1.22517055269771e-10
"P1113_21_LB_T1",0.0707288991287394,-0.0645158524893824,2013-11-18 09:54:45,0,-77.23467,-11.79264,2.184064357115e-10
"P1113_21_LB_T1",0.0726195217553235,0.281368123740759,2013-11-18 09:54:50,0,-77.23423,-11.79311,2.80773579888653e-10
"P1113_21_LB_T1",0.0686344327756524,-0.0549350602416315,2013-11-18 09:54:55,0,-77.23366,-11.79345,4.23463103462119e-10
"P1113_21_LB_T1",0.0714321572826026,-0.193499946799614,2013-11-18 09:55:00,0,-77.23314,-11.7938,3.32877843557955e-10
"P1113_21_LB_T1",0.0699195982345343,-0.0222095610926905,2013-11-18 09:55:05,0,-77.23268,-11.79426,3.65407812989227e-10
"P1113_21_LB_T1",0.0684156806718029,0.0903458326785256,2013-11-18 09:55:10,0,-77.23224,-11.79472,4.89740447167077e-10
"P1113_21_LB_T1",0.0659602811047397,0.0973957262047894,2013-11-18 09:55:15,0,-77.23177,-11.79513,7.70013573237254e-10
"P1113_21_LB_T1",0.0561737123353107,0.04328730716442,2013-11-18 09:55:20,0,-77.23128,-11.79548,7.10445610668087e-09
"P1113_21_LB_T1",0.0552677414813217,-0.0108735951105992,2013-11-18 09:55:25,0,-77.23085,-11.79576,9.10357751906425e-09
"P1113_21_LB_T1",0.0574539292605273,-0.170921276431325,2013-11-18 09:55:30,0,-77.23043,-11.79604,5.66428554769809e-09
"P1113_21_LB_T1",0.0610327846304982,0.190935954194164,2013-11-18 09:55:35,0,-77.23005,-11.7964,2.41980703523292e-09
"P1113_21_LB_T1",0.0638014629798948,0.0278668743332151,2013-11-18 09:55:40,0,-77.22958,-11.7967,1.11810686608582e-09
"P1113_21_LB_T1",0.0671080509735774,-0.129887431560437,2013-11-18 09:55:45,0,-77.22908,-11.797,5.84803190853249e-10
"P1113_21_LB_T1",0.07209373780565,0.0353905248408474,2013-11-18 09:55:50,0,-77.2286,-11.79738,2.24386508555545e-10
"P1113_21_LB_T1",0.0688205595248559,-0.0155520837137068,2013-11-18 09:55:55,0,-77.22807,-11.79777,2.95807272362627e-10
"P1113_21_LB_T1",0.0707919033922696,0.0405921879520391,2013-11-18 09:56:00,0,-77.22757,-11.79815,1.41132268706643e-10
"P1113_21_LB_T1",0.0734388473481801,-0.0491808187844877,2013-11-18 09:56:05,0,-77.22704,-11.79852,6.26698100325598e-11
"P1113_21_LB_T1",0.0737764658353474,-0.137722249395956,2013-11-18 09:56:10,0,-77.22651,-11.79893,3.90473014719414e-11
"P1113_21_LB_T1",0.0749792726874169,0.135093374365936,2013-11-18 09:56:15,0,-77.22604,-11.79941,2.19292192672977e-11
"P1113_21_LB_T1",0.0750054596961191,0.0733776154418767,2013-11-18 09:56:20,0,-77.2255,-11.79983,1.59223597514438e-11
"P1113_21_LB_T1",0.0728731612768375,0.0167626938958393,2013-11-18 09:56:25,0,-77.22493,-11.80021,1.6189818801696e-11
"P1113_21_LB_T1",0.0715136940265278,-0.149532405066574,2013-11-18 09:56:30,0,-77.22437,-11.80057,1.30605949118585e-11
"P1113_21_LB_T1",0.0729841110458996,-0.0651819879795815,2013-11-18 09:56:35,0,-77.22388,-11.801,4.80638518270187e-12
"P1113_21_LB_T1",0.0756306458842527,0.185835080719332,2013-11-18 09:56:40,0,-77.22341,-11.80147,1.62651096855354e-12
"P1113_21_LB_T1",0.0757828784031782,0.169926912656832,2013-11-18 09:56:45,0,-77.22284,-11.80186,4.87485306799609e-13
"P1113_21_LB_T1",0.0769309145672244,-0.0902799719475437,2013-11-18 09:56:50,0,-77.22221,-11.80215,1.42875380880083e-13
"P1113_21_LB_T1",0.0772402366116038,0.0832765408578268,2013-11-18 09:56:55,0,-77.2216,-11.8025,7.74233996391855e-14
"P1113_21_LB_T1",0.0813782115366762,-0.147059415064322,2013-11-18 09:57:00,0,-77.22096,-11.8028,6.01072221742088e-14
"P1113_21_LB_T1",0.0792498035152313,0.0155150186914601,2013-11-18 09:57:05,0,-77.22034,-11.80321,1.17515232693247e-13
"P1113_21_LB_T1",0.076294454990507,0.235653892435608,2013-11-18 09:57:10,0,-77.21973,-11.8036,9.44208582376073e-13
"P1113_21_LB_T1",0.0728335389885119,-0.116112047410094,2013-11-18 09:57:15,0,-77.21907,-11.80383,7.60715202561344e-12
"P1113_21_LB_T1",0.0671070123907975,-0.220815702597556,2013-11-18 09:57:20,0,-77.21847,-11.80412,4.97552137853116e-11
"P1113_21_LB_T1",0.0696112008865472,0.143459949042932,2013-11-18 09:57:25,0,-77.21799,-11.8045,3.97332083517402e-11
"P1113_21_LB_T1",0.0717361823914958,-0.150974018117411,2013-11-18 09:57:30,0,-77.21744,-11.80482,2.21487360883732e-11
"P1113_21_LB_T1",0.0736279002000443,0.0397238939050969,2013-11-18 09:57:35,0,-77.21693,-11.80523,1.2165050427142e-11
"P1113_21_LB_T1",0.0737872489108588,0.0746263502107521,2013-11-18 09:57:40,0,-77.21639,-11.80563,1.00514004483114e-11
"P1113_21_LB_T1",0.0704427381539062,-0.0118293323502647,2013-11-18 09:57:45,0,-77.21582,-11.80599,1.09651533406876e-11
"P1113_21_LB_T1",0.0728720353611126,0.00375687790285418,2013-11-18 09:57:50,0,-77.21528,-11.80634,5.07463590876446e-12
"P1113_21_LB_T1",0.0737617856695521,-0.183134755161779,2013-11-18 09:57:55,0,-77.21472,-11.8067,2.67289909310195e-12
"P1113_21_LB_T1",0.0739860103509344,0.0629968816579117,2013-11-18 09:58:00,0,-77.21423,-11.80716,1.01131337233948e-12
"P1113_21_LB_T1",0.0745361046916655,-0.0945783547547014,2013-11-18 09:58:05,0,-77.21371,-11.80759,2.93011036900421e-13
"P1113_21_LB_T1",0.0776340327899449,0.0200001289252843,2013-11-18 09:58:10,0,-77.21323,-11.80807,9.7796504896724e-14
"P1113_21_LB_T1",0.0772861475147934,-0.110529335861555,2013-11-18 09:58:15,0,-77.21272,-11.80856,8.32372834152657e-14
"P1113_21_LB_T1",0.077657261855865,0.130524468380518,2013-11-18 09:58:20,0,-77.21227,-11.8091,1.08546962566576e-13
