model,trip,real,p
deep_network_matrix,P1108_46_SV_T2,0,0.0016966282309066468
deep_network_matrix,P1108_46_SV_T2,0,0.0013543785214190356
deep_network_matrix,P1108_46_SV_T2,0,0.0014123403918885264
deep_network_matrix,P1108_46_SV_T2,0,0.0012753046097934637
deep_network_matrix,P1108_46_SV_T2,0,0.0004682563422453599
deep_network_matrix,P1108_46_SV_T2,0,0.0002545232926064465
deep_network_matrix,P1108_46_SV_T2,0,0.0001341141664705717
deep_network_matrix,P1108_46_SV_T2,0,6.062337336782495e-05
deep_network_matrix,P1108_46_SV_T2,0,4.167317895194251e-05
deep_network_matrix,P1108_46_SV_T2,0,3.50583572715801e-05
deep_network_matrix,P1108_46_SV_T2,0,2.893319294114297e-05
deep_network_matrix,P1108_46_SV_T2,0,1.828761636449347e-05
deep_network_matrix,P1108_46_SV_T2,0,1.1087549622563307e-05
deep_network_matrix,P1108_46_SV_T2,0,8.463136883733872e-06
deep_network_matrix,P1108_46_SV_T2,0,7.498702181855137e-06
deep_network_matrix,P1108_46_SV_T2,0,6.992301365958288e-06
deep_network_matrix,P1108_46_SV_T2,0,6.856455713297682e-06
deep_network_matrix,P1108_46_SV_T2,0,6.306825726356816e-06
deep_network_matrix,P1108_46_SV_T2,0,6.689009190496711e-06
deep_network_matrix,P1108_46_SV_T2,0,7.543235392095828e-06
deep_network_matrix,P1108_46_SV_T2,0,8.124375237504355e-06
deep_network_matrix,P1108_46_SV_T2,0,9.119112474600378e-06
deep_network_matrix,P1108_46_SV_T2,0,8.766032677415317e-06
deep_network_matrix,P1108_46_SV_T2,0,8.738382644943944e-06
deep_network_matrix,P1108_46_SV_T2,0,1.0411310098672266e-05
deep_network_matrix,P1108_46_SV_T2,0,1.1675015269415958e-05
deep_network_matrix,P1108_46_SV_T2,0,1.4025343432418887e-05
deep_network_matrix,P1108_46_SV_T2,0,1.6333366670619294e-05
deep_network_matrix,P1108_46_SV_T2,0,1.7455906500161198e-05
deep_network_matrix,P1108_46_SV_T2,0,2.0083084075448413e-05
deep_network_matrix,P1108_46_SV_T2,0,2.283066525954999e-05
deep_network_matrix,P1108_46_SV_T2,0,2.6020863347092657e-05
deep_network_matrix,P1108_46_SV_T2,0,3.452866697453539e-05
deep_network_matrix,P1108_46_SV_T2,0,3.8126458821263013e-05
deep_network_matrix,P1108_46_SV_T2,0,4.116008752800946e-05
deep_network_matrix,P1108_46_SV_T2,0,3.934964246559467e-05
deep_network_matrix,P1108_46_SV_T2,0,5.145306620539201e-05
deep_network_matrix,P1108_46_SV_T2,0,7.460438068870871e-05
deep_network_matrix,P1108_46_SV_T2,0,0.00011702093877462347
deep_network_matrix,P1108_46_SV_T2,0,0.000174500999732751
