trip,datetime,lon,lat,dive,prediction
P1109_15_LB_T4,2009-12-03 20:34:08,-77.2498802608696,-11.7236702608696,0,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:34:13,-77.24991700000001,-11.723662,0,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:34:18,-77.24992413636359,-11.7236340454545,1,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:34:23,-77.2498548181818,-11.7236442727273,1,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:34:28,-77.2497855,-11.7236545,1,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:34:33,-77.2497161818182,-11.723664727272698,0,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:34:38,-77.24964686363641,-11.7236749545455,1,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:34:43,-77.2498221111111,-11.723631222222199,1,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:34:48,-77.2497848888889,-11.7235917777778,1,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:34:53,-77.24974766666669,-11.723552333333302,0,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:34:58,-77.2497104444444,-11.7235128888889,0,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:35:03,-77.249803,-11.723577,1,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:35:08,-77.24982642857141,-11.7235884285714,0,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:35:13,-77.2498498571429,-11.7235998571429,0,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:35:18,-77.24987328571429,-11.7236112857143,1,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:35:23,-77.24989671428571,-11.7236227142857,1,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:35:28,-77.24992014285709,-11.7236341428571,1,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:35:33,-77.24994357142859,-11.7236455714286,0,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:35:38,-77.249967,-11.723657000000001,1,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:35:43,-77.2500098,-11.723528333333302,1,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:35:48,-77.2500168,-11.723541666666698,1,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:35:53,-77.25002380000001,-11.723555000000001,0,0.6666666666666666
P1109_15_LB_T4,2009-12-03 20:35:58,-77.250153,-11.723388,0,0.6621004566210046
