model,trip,real,p
network_timeseries,P1108_46_SV_T2,0,1.9102158163322968e-14
network_timeseries,P1108_46_SV_T2,0,1.1708902148673641e-14
network_timeseries,P1108_46_SV_T2,0,9.268224658695799e-15
network_timeseries,P1108_46_SV_T2,0,1.1268921954431521e-14
network_timeseries,P1108_46_SV_T2,0,1.9783693724729584e-14
network_timeseries,P1108_46_SV_T2,0,5.1634615355158103e-14
network_timeseries,P1108_46_SV_T2,0,2.344105994776767e-13
network_timeseries,P1108_46_SV_T2,0,2.173900789680842e-12
network_timeseries,P1108_46_SV_T2,0,4.932379959147494e-11
network_timeseries,P1108_46_SV_T2,0,2.7677803416438626e-09
network_timeseries,P1108_46_SV_T2,0,2.514756778242448e-07
network_timeseries,P1108_46_SV_T2,0,2.7882449734697788e-05
network_timeseries,P1108_46_SV_T2,0,0.003086800646017082
network_timeseries,P1108_46_SV_T2,1,0.06708113252867838
network_timeseries,P1108_46_SV_T2,0,0.3013541680211564
network_timeseries,P1108_46_SV_T2,0,0.625505213076308
network_timeseries,P1108_46_SV_T2,0,0.8454907196037138
network_timeseries,P1108_46_SV_T2,0,0.8558631747885967
network_timeseries,P1108_46_SV_T2,1,0.7540929700226925
network_timeseries,P1108_46_SV_T2,0,0.8097981410390563
network_timeseries,P1108_46_SV_T2,0,0.813760010731671
network_timeseries,P1108_46_SV_T2,0,0.7965008009895996
network_timeseries,P1108_46_SV_T2,0,0.8387006487607884
network_timeseries,P1108_46_SV_T2,1,0.7490888940314362
network_timeseries,P1108_46_SV_T2,0,0.72877384446203
network_timeseries,P1108_46_SV_T2,0,0.7852181664864322
network_timeseries,P1108_46_SV_T2,0,0.7629852464865211
network_timeseries,P1108_46_SV_T2,1,0.6847339349820023
network_timeseries,P1108_46_SV_T2,0,0.6903783602324682
network_timeseries,P1108_46_SV_T2,0,0.7717779942583083
network_timeseries,P1108_46_SV_T2,0,0.7037178081115387
network_timeseries,P1108_46_SV_T2,1,0.6238116262164133
network_timeseries,P1108_46_SV_T2,0,0.647115737250334
network_timeseries,P1108_46_SV_T2,0,0.5424738405902223
network_timeseries,P1108_46_SV_T2,0,0.42154606563021935
network_timeseries,P1108_46_SV_T2,0,0.6207290971302142
network_timeseries,P1108_46_SV_T2,0,0.7452268152967402
network_timeseries,P1108_46_SV_T2,1,0.652802556149694
network_timeseries,P1108_46_SV_T2,0,0.7686847490009098
network_timeseries,P1108_46_SV_T2,0,0.8445620531255201
network_timeseries,P1108_46_SV_T2,0,0.816675130392784
network_timeseries,P1108_46_SV_T2,1,0.763334532791484
network_timeseries,P1108_46_SV_T2,0,0.7601343576193881
network_timeseries,P1108_46_SV_T2,0,0.6883786416954515
network_timeseries,P1108_46_SV_T2,0,0.4800289247924031
network_timeseries,P1108_46_SV_T2,0,0.5947211862142452
network_timeseries,P1108_46_SV_T2,0,0.7573218789317193
network_timeseries,P1108_46_SV_T2,1,0.621519113028835
network_timeseries,P1108_46_SV_T2,0,0.6990946568911246
network_timeseries,P1108_46_SV_T2,0,0.8490242244976861
network_timeseries,P1108_46_SV_T2,0,0.8280743893086953
network_timeseries,P1108_46_SV_T2,0,0.805607498458968
network_timeseries,P1108_46_SV_T2,0,0.8488130367473394
network_timeseries,P1108_46_SV_T2,0,0.840039961546202
network_timeseries,P1108_46_SV_T2,1,0.762564269274867
network_timeseries,P1108_46_SV_T2,0,0.7489236483176822
network_timeseries,P1108_46_SV_T2,0,0.6971552103000618
network_timeseries,P1108_46_SV_T2,0,0.5934927177050789
network_timeseries,P1108_46_SV_T2,0,0.6911452969576601
network_timeseries,P1108_46_SV_T2,1,0.6938015835079152
network_timeseries,P1108_46_SV_T2,0,0.6229496731600842
network_timeseries,P1108_46_SV_T2,0,0.7225912904098974
network_timeseries,P1108_46_SV_T2,0,0.7529160699554763
network_timeseries,P1108_46_SV_T2,1,0.5951459876764709
network_timeseries,P1108_46_SV_T2,0,0.5295728006200657
network_timeseries,P1108_46_SV_T2,0,0.4984997441458242
network_timeseries,P1108_46_SV_T2,0,0.33594692827127376
network_timeseries,P1108_46_SV_T2,0,0.2861156750778735
network_timeseries,P1108_46_SV_T2,0,0.4074716723263903
network_timeseries,P1108_46_SV_T2,0,0.544743106220215
network_timeseries,P1108_46_SV_T2,1,0.45946735602710526
network_timeseries,P1108_46_SV_T2,0,0.36609108663388545
network_timeseries,P1108_46_SV_T2,0,0.20150239492891334
network_timeseries,P1108_46_SV_T2,0,0.040961592974268796
network_timeseries,P1108_46_SV_T2,0,0.0063078232940390454
network_timeseries,P1108_46_SV_T2,0,0.0009411359668316688
network_timeseries,P1108_46_SV_T2,0,0.00011446757224739877
network_timeseries,P1108_46_SV_T2,1,1.166756607982096e-05
network_timeseries,P1108_46_SV_T2,1,1.2447721618015842e-06
network_timeseries,P1108_46_SV_T2,0,1.4130932056403573e-07
network_timeseries,P1108_46_SV_T2,0,3.112650999180959e-08
network_timeseries,P1108_46_SV_T2,0,1.958323435641722e-08
network_timeseries,P1108_46_SV_T2,0,4.073488736927203e-08
network_timeseries,P1108_46_SV_T2,0,2.871518524677031e-07
network_timeseries,P1108_46_SV_T2,0,5.345869815864461e-06
network_timeseries,P1108_46_SV_T2,0,0.0001067870875909971
network_timeseries,P1108_46_SV_T2,0,0.0024458340963837964
network_timeseries,P1108_46_SV_T2,0,0.07956629874234278
network_timeseries,P1108_46_SV_T2,0,0.47481744728387254
network_timeseries,P1108_46_SV_T2,0,0.41350820414742917
network_timeseries,P1108_46_SV_T2,0,0.43257970152928493
network_timeseries,P1108_46_SV_T2,0,0.5517229023605869
network_timeseries,P1108_46_SV_T2,0,0.4012138946229317
network_timeseries,P1108_46_SV_T2,0,0.3293772799074536
network_timeseries,P1108_46_SV_T2,0,0.23816724050625762
network_timeseries,P1108_46_SV_T2,0,0.22822395465404652
network_timeseries,P1108_46_SV_T2,0,0.29352438773998374
network_timeseries,P1108_46_SV_T2,0,0.32377959937872786
network_timeseries,P1108_46_SV_T2,0,0.3649469296812716
network_timeseries,P1108_46_SV_T2,0,0.3806751325348258
network_timeseries,P1108_46_SV_T2,0,0.5112233943218232
network_timeseries,P1108_46_SV_T2,0,0.6333490662078449
network_timeseries,P1108_46_SV_T2,0,0.4830954749555286
network_timeseries,P1108_46_SV_T2,0,0.47736478872949356
network_timeseries,P1108_46_SV_T2,0,0.5261786095775176
network_timeseries,P1108_46_SV_T2,0,0.3073305465898845
network_timeseries,P1108_46_SV_T2,0,0.12395671174803398
network_timeseries,P1108_46_SV_T2,0,0.06355971041614374
network_timeseries,P1108_46_SV_T2,0,0.05620492944269366
network_timeseries,P1108_46_SV_T2,0,0.0566071257722365
network_timeseries,P1108_46_SV_T2,0,0.11390695056787738
network_timeseries,P1108_46_SV_T2,0,0.4638348766300651
network_timeseries,P1108_46_SV_T2,0,0.7153126573928076
network_timeseries,P1108_46_SV_T2,0,0.6255402357601602
network_timeseries,P1108_46_SV_T2,0,0.7011774049960048
network_timeseries,P1108_46_SV_T2,0,0.8183297216106504
network_timeseries,P1108_46_SV_T2,0,0.7561886993681877
network_timeseries,P1108_46_SV_T2,0,0.7187770771157848
network_timeseries,P1108_46_SV_T2,0,0.7729782504789271
network_timeseries,P1108_46_SV_T2,0,0.7166599608094397
network_timeseries,P1108_46_SV_T2,0,0.48888006959450997
network_timeseries,P1108_46_SV_T2,0,0.28380319769791623
network_timeseries,P1108_46_SV_T2,0,0.06245835824952085
network_timeseries,P1108_46_SV_T2,0,0.004513367922536117
network_timeseries,P1108_46_SV_T2,0,0.00022198763915880164
network_timeseries,P1108_46_SV_T2,0,3.796454474710103e-06
network_timeseries,P1108_46_SV_T2,0,3.6846551564630923e-08
network_timeseries,P1108_46_SV_T2,0,3.9742652566564296e-10
network_timeseries,P1108_46_SV_T2,0,5.264286149923909e-12
network_timeseries,P1108_46_SV_T2,0,1.3142881196457824e-13
network_timeseries,P1108_46_SV_T2,0,5.529971781184598e-15
network_timeseries,P1108_46_SV_T2,0,4.670264169033439e-16
network_timeseries,P1108_46_SV_T2,0,9.157806475535516e-17
network_timeseries,P1108_46_SV_T2,0,4.5649471934204254e-17
network_timeseries,P1108_46_SV_T2,0,5.275018940304987e-17
network_timeseries,P1108_46_SV_T2,0,9.041231024331762e-17
network_timeseries,P1108_46_SV_T2,0,1.8258714201935548e-16
network_timeseries,P1108_46_SV_T2,0,3.379746859054805e-16
network_timeseries,P1108_46_SV_T2,0,5.346801296260009e-16
network_timeseries,P1108_46_SV_T2,0,8.657366387843069e-16
network_timeseries,P1108_46_SV_T2,0,1.2431663342696561e-15
network_timeseries,P1108_46_SV_T2,0,1.5925000799714698e-15
network_timeseries,P1108_46_SV_T2,0,1.9692474215100347e-15
network_timeseries,P1108_46_SV_T2,0,2.3882865785580426e-15
network_timeseries,P1108_46_SV_T2,0,2.630999206486129e-15
network_timeseries,P1108_46_SV_T2,0,2.525065164427693e-15
network_timeseries,P1108_46_SV_T2,0,2.3938131456046737e-15
network_timeseries,P1108_46_SV_T2,0,2.0492256956427666e-15
network_timeseries,P1108_46_SV_T2,0,1.6159247904885792e-15
network_timeseries,P1108_46_SV_T2,0,1.3059632004831223e-15
network_timeseries,P1108_46_SV_T2,0,1.018931173996541e-15
network_timeseries,P1108_46_SV_T2,0,7.856409188792666e-16
network_timeseries,P1108_46_SV_T2,0,6.737765201817462e-16
network_timeseries,P1108_46_SV_T2,0,5.728148390320542e-16
network_timeseries,P1108_46_SV_T2,0,5.014283054276221e-16
network_timeseries,P1108_46_SV_T2,0,4.82072163401045e-16
network_timeseries,P1108_46_SV_T2,0,4.478027389212376e-16
network_timeseries,P1108_46_SV_T2,0,4.1238931266819526e-16
network_timeseries,P1108_46_SV_T2,0,3.958877674553945e-16
network_timeseries,P1108_46_SV_T2,0,3.769495246864438e-16
network_timeseries,P1108_46_SV_T2,0,3.715720014935728e-16
network_timeseries,P1108_46_SV_T2,0,3.7817463756675025e-16
network_timeseries,P1108_46_SV_T2,0,3.911988730031242e-16
network_timeseries,P1108_46_SV_T2,0,4.362359532283515e-16
network_timeseries,P1108_46_SV_T2,0,4.741394683930783e-16
network_timeseries,P1108_46_SV_T2,0,5.307497121952589e-16
network_timeseries,P1108_46_SV_T2,0,6.069889883703166e-16
network_timeseries,P1108_46_SV_T2,0,6.566379702846491e-16
network_timeseries,P1108_46_SV_T2,0,7.345595468716408e-16
network_timeseries,P1108_46_SV_T2,0,8.2604296437590765e-16
network_timeseries,P1108_46_SV_T2,0,9.035787662046454e-16
network_timeseries,P1108_46_SV_T2,0,1.0033998507876612e-15
network_timeseries,P1108_46_SV_T2,0,1.0771001412258558e-15
network_timeseries,P1108_46_SV_T2,0,1.1392454572228554e-15
network_timeseries,P1108_46_SV_T2,0,1.2036395566489388e-15
network_timeseries,P1108_46_SV_T2,0,1.2401847393706378e-15
network_timeseries,P1108_46_SV_T2,0,1.2556312180467524e-15
network_timeseries,P1108_46_SV_T2,0,1.236178125831414e-15
network_timeseries,P1108_46_SV_T2,0,1.1718197391702824e-15
network_timeseries,P1108_46_SV_T2,0,1.0902979885591816e-15
network_timeseries,P1108_46_SV_T2,0,9.940966515387942e-16
network_timeseries,P1108_46_SV_T2,0,8.990750749790669e-16
network_timeseries,P1108_46_SV_T2,0,7.907882540823568e-16
network_timeseries,P1108_46_SV_T2,0,6.927023956006781e-16
network_timeseries,P1108_46_SV_T2,0,6.358987488926285e-16
network_timeseries,P1108_46_SV_T2,0,5.620575344406507e-16
network_timeseries,P1108_46_SV_T2,0,5.000833676560541e-16
network_timeseries,P1108_46_SV_T2,0,4.4016032996002647e-16
network_timeseries,P1108_46_SV_T2,0,3.5990867935560167e-16
network_timeseries,P1108_46_SV_T2,0,2.946561971621855e-16
network_timeseries,P1108_46_SV_T2,0,2.3048310360074617e-16
network_timeseries,P1108_46_SV_T2,0,1.752414568399834e-16
network_timeseries,P1108_46_SV_T2,0,1.3312672597068386e-16
network_timeseries,P1108_46_SV_T2,0,9.89670248328899e-17
network_timeseries,P1108_46_SV_T2,0,7.431311736378713e-17
network_timeseries,P1108_46_SV_T2,0,5.679154918453814e-17
network_timeseries,P1108_46_SV_T2,0,4.304320443447425e-17
network_timeseries,P1108_46_SV_T2,0,3.375339675134034e-17
network_timeseries,P1108_46_SV_T2,0,2.7237293815669336e-17
network_timeseries,P1108_46_SV_T2,0,2.21278001567583e-17
network_timeseries,P1108_46_SV_T2,0,1.8590650882368826e-17
network_timeseries,P1108_46_SV_T2,0,1.5856953623278253e-17
network_timeseries,P1108_46_SV_T2,0,1.3919859385785436e-17
network_timeseries,P1108_46_SV_T2,0,1.2334500740137301e-17
network_timeseries,P1108_46_SV_T2,0,1.1009159196175207e-17
network_timeseries,P1108_46_SV_T2,0,1.0300855239213345e-17
network_timeseries,P1108_46_SV_T2,0,1.0047063173120899e-17
network_timeseries,P1108_46_SV_T2,0,9.799483995924485e-18
network_timeseries,P1108_46_SV_T2,0,9.396146352387623e-18
network_timeseries,P1108_46_SV_T2,0,8.904623259634165e-18
network_timeseries,P1108_46_SV_T2,0,8.445880892141986e-18
network_timeseries,P1108_46_SV_T2,0,8.168346169916976e-18
network_timeseries,P1108_46_SV_T2,0,8.077295109051295e-18
network_timeseries,P1108_46_SV_T2,0,8.065671337005334e-18
network_timeseries,P1108_46_SV_T2,0,8.136789855345602e-18
network_timeseries,P1108_46_SV_T2,0,8.307902664104475e-18
network_timeseries,P1108_46_SV_T2,0,8.448811939747042e-18
network_timeseries,P1108_46_SV_T2,0,8.673772590946364e-18
network_timeseries,P1108_46_SV_T2,0,8.986679329457934e-18
network_timeseries,P1108_46_SV_T2,0,9.485298906798434e-18
network_timeseries,P1108_46_SV_T2,0,1.0465773676154458e-17
network_timeseries,P1108_46_SV_T2,0,1.0883033157616497e-17
network_timeseries,P1108_46_SV_T2,0,1.1637654257846003e-17
network_timeseries,P1108_46_SV_T2,0,1.2548769725082392e-17
network_timeseries,P1108_46_SV_T2,0,1.2868145461940167e-17
network_timeseries,P1108_46_SV_T2,0,1.3270610516993361e-17
network_timeseries,P1108_46_SV_T2,0,1.32902403078709e-17
network_timeseries,P1108_46_SV_T2,0,1.316459336948632e-17
network_timeseries,P1108_46_SV_T2,0,1.3028772096313748e-17
network_timeseries,P1108_46_SV_T2,0,1.3342185900669737e-17
network_timeseries,P1108_46_SV_T2,0,1.3752213093855727e-17
network_timeseries,P1108_46_SV_T2,0,8.074076594047576e-18
