trip,datetime,lon,lat,gaps,dive,step_speed,step_direction,lon_std,lat_std,step_speed_std,step_direction_cos,step_direction_sin,prediction
P1111_22_LB_T2,2011-11-18 17:56:52,-77.33570328571429,-12.010826,0.8,0,2.5099546858478647,-1.3816836030855484e-06,0.11164222729157122,-0.7155809792520731,0.11928595858650248,0.9999999999999997,-2.41149280946613e-08,0.9200349647040971
P1111_22_LB_T2,2011-11-18 17:56:57,-77.3357319411765,-12.0108167647059,1.0,0,0.6569756776288509,4.119323912555387,0.11119504106557512,-0.7154469760045439,0.03043478348984846,0.9974166125530114,0.07183384302176737,0.898778916469513
P1111_22_LB_T2,2011-11-18 17:57:02,-77.3357051764706,-12.010819705882401,1.0,0,0.5864708432521359,168.1731960711731,0.11161272086896849,-0.7154896521985447,0.02705404503756176,-0.9787716149606231,0.20495396006755684,0.9044823680890307
P1111_22_LB_T2,2011-11-18 17:57:07,-77.3356784117647,-12.010822647058802,0.8,0,0.5864708363721662,-1.3419668221104075e-07,0.1120304006721401,-0.7155323283911019,0.027054044707664125,1.0,-2.342173949835165e-09,0.9207730372899082
P1111_22_LB_T2,2011-11-18 17:57:12,-77.335713,-12.010952,0.8,0,2.9765772996176074,98.2465750899272,0.11149062984979481,-0.7174092273844245,0.1416607223459489,-0.1434334643757583,0.9896599624604241,0.8927929015858055
P1111_22_LB_T2,2011-11-18 17:57:17,-77.3357818461538,-12.0109462307692,1.0,0,1.5046230581454016,80.23996474377316,0.11041624300315073,-0.7173255163889104,0.07107985582603454,0.16952211968186304,0.985526382669976,0.8879846063838526
P1111_22_LB_T2,2011-11-18 17:57:22,-77.3358506923077,-12.010940461538501,0.6,0,1.504623092417959,-1.984654431907984e-07,0.10934185615473249,-0.7172418053948655,0.07107985746941906,1.0,-3.4638754351091927e-09,0.8783409541134026
P1111_22_LB_T2,2011-11-18 17:57:27,-77.33592800000001,-12.010912,0.0,0,1.798681380963409,15.729476442749558,0.10813542176178267,-0.7168288311519274,0.0851800843841786,0.9625524056647455,0.2710956774812377,0.83084663176673
P1111_22_LB_T2,2011-11-18 17:57:32,-77.3359354375,-12.0109109375,1.0,0,0.163670519393683,-12.316741710088706,0.10801935497055429,-0.716813414377015,0.006780579747646687,0.9769832856812201,-0.21331586790374404,0.5846613189070287
P1111_22_LB_T2,2011-11-18 17:57:37,-77.335937625,-12.010855625,1.0,0,1.2323134438881833,79.47521923013358,0.10798521767893825,-0.7160108352117606,0.058022487604618256,0.18266077210624207,0.9831759976390552,0.9459853177223296
P1111_22_LB_T2,2011-11-18 17:57:42,-77.3359398125,-12.0108003125,1.0,0,1.2323134442268262,-4.545311185211176e-07,0.10795108038732222,-0.715208256046532,0.058022487620856336,1.0,-7.933064570966081e-09,0.9764913067296616
P1111_22_LB_T2,2011-11-18 17:57:47,-77.335942,-12.010745,0.0,0,1.2323134446445003,-4.545289584712009e-07,0.10791694309570618,-0.7144056768812777,0.058022487640883996,1.0,-7.933026870983028e-09,0.9589627809054212
P1111_22_LB_T2,2011-11-18 17:57:52,-77.336083,-12.010975,0.0,0,5.970328901768502,-146.8369245136387,0.10571655081485869,-0.717742955218116,0.2852124553222773,-0.837117019166022,-0.5470238534310857,0.388993663618179
P1111_22_LB_T2,2011-11-18 17:57:57,-77.33610999999999,-12.010966999999999,0.0,0,0.6143110964231632,75.90518111377051,0.10529519910167949,-0.7176268759716011,0.028388997672352617,0.24352730769405392,0.9698940408144003,0.15602847160141575
P1111_22_LB_T2,2011-11-18 17:58:02,-77.33614200000001,-12.011194999999999,0.0,0,5.123446352713076,-99.03642879398359,0.10479581929296608,-0.7209351344968108,0.2446040569979232,-0.15706240799399881,-0.9875886795600315,0.1775908346533039
P1111_22_LB_T2,2011-11-18 17:58:07,-77.336403,-12.01153,0.0,0,9.376589621169675,29.49247649933372,0.10072275273060757,-0.7257959529439634,0.44854418561276765,0.8704203485039612,0.4923092695757848,0.11190516744645485
P1111_22_LB_T2,2011-11-18 17:58:12,-77.336862,-12.011833,0.0,0,12.058065362140136,18.67515725305435,0.0935597736036783,-0.7301924544050824,0.5771221508900927,0.9473492025633219,0.3202022617075621,0.02998212571579793
P1111_22_LB_T2,2011-11-18 17:58:17,-77.337453,-12.012017,0.0,0,13.505243312649451,16.359104614161595,0.08433685276688732,-0.7328622770745634,0.6465149831382614,0.9595152539537924,0.2816566658717475,0.009606357409650705
P1111_22_LB_T2,2011-11-18 17:58:22,-77.337928,-12.012307,0.0,0,12.192685186961162,-14.31555313666638,0.07692418373549045,-0.7370701497601343,0.5835772319102227,0.9689486469731466,-0.2472620462766343,0.004522649392252458
P1111_22_LB_T2,2011-11-18 17:58:27,-77.338308,-12.01265,0.0,0,11.25948569546676,-10.729875486922083,0.07099404851059472,-0.742047047453776,0.5388298974552188,0.9825158516406929,-0.1861789496016237,0.0028069315406580053
P1111_22_LB_T2,2011-11-18 17:58:32,-77.33875,-12.012988,0.0,0,12.216904087575124,4.682783744268704,0.06409636490666329,-0.7469513956183331,0.5847385390645697,0.9966619627367861,0.08163903498729794,0.0024812700219982134
P1111_22_LB_T2,2011-11-18 17:58:37,-77.339087,-12.013367,0.0,0,11.182098629050799,-10.966960918723885,0.05883727129919257,-0.7524506499212144,0.5351191528877723,0.9817370484811281,-0.1902429174491474,0.003083597503324373
P1111_22_LB_T2,2011-11-18 17:58:42,-77.339338,-12.013773,0.0,0,10.562537574547871,-9.852977468354425,0.05492026092701543,-0.7583416716810188,0.5054109222534614,0.9852500962498336,-0.17112056521556224,0.004306921786783375
P1111_22_LB_T2,2011-11-18 17:58:47,-77.339423,-12.014062,0.0,0,6.6947846930597805,-15.111529586173788,0.05359378331091741,-0.7625350344607627,0.3199504356643613,0.9654201902077141,-0.260698784690879,0.006549618936248228
P1111_22_LB_T2,2011-11-18 17:58:52,-77.339403,-12.01403,0.0,0,0.83496679971855,-164.61134789981708,0.05390589569105836,-0.7620707174747805,0.0389695376798822,-0.9641479808950641,-0.2653651652647178,0.009388934349043141
P1111_22_LB_T2,2011-11-18 17:58:57,-77.33941999999999,-12.014027,0.0,0,0.37614902462506306,-111.2104648590797,0.05364060016806053,-0.7620271877573503,0.01696901943792366,-0.36179484949231006,-0.9322577362944416,0.014582896246804313
P1111_22_LB_T2,2011-11-18 17:59:02,-77.33944699999999,-12.014012,0.0,0,0.6761395411823744,19.36900829501343,0.053219248454659564,-0.7618095391701478,0.031353699348349785,0.9434021883330986,0.33165088730217607,0.022289136016869934
P1111_22_LB_T2,2011-11-18 17:59:07,-77.339487,-12.01404,0.2,0,1.0710713821980173,-65.18680424362037,0.05259502369393413,-0.7622158165328983,0.050290858378041994,0.4196611410028408,-0.907680850702599,0.03608610900059222
P1111_22_LB_T2,2011-11-18 17:59:12,-77.3395026666667,-12.014027333333301,0.8,0,0.4426002442983158,75.16807023608695,0.05235053566223603,-0.7620320243921449,0.02015538524583925,0.2559845091061651,0.9666808837965483,0.0628811851956152
P1111_22_LB_T2,2011-11-18 17:59:17,-77.339475,-12.014028,0.4,0,0.6026200708106038,141.83356705678813,0.05278229112228482,-0.7620416976631518,0.027828407747073652,-0.7862190563504124,0.6179478905469836,0.13630169965467057
P1111_22_LB_T2,2011-11-18 17:59:22,-77.3394911666667,-12.0140811666667,1.0,1,1.2348608509322718,105.15200676069264,0.052530000280878064,-0.7628131409893157,0.05814463691570749,-0.2613807502945984,0.9652357760544482,0.29392805806754707
P1111_22_LB_T2,2011-11-18 17:59:27,-77.33950644444451,-12.014113111111099,1.0,1,0.7851251439817061,8.506234931992225,0.052291581101077025,-0.7632766518687857,0.03657960791740857,0.9889997728723753,0.14791703505137635,0.8253226113820773
P1111_22_LB_T2,2011-11-18 17:59:32,-77.3395217222222,-12.014145055555598,1.0,1,0.7851251282138191,-2.8224405923538143e-06,0.05205316192305014,-0.763740162749699,0.036579607161331316,0.9999999999999988,-4.926088127851313e-08,0.8284974015362326
P1111_22_LB_T2,2011-11-18 17:59:37,-77.33953699999999,-12.014177,0.0,0,0.7851251104365204,-2.396996649167704e-06,0.05181474274347087,-0.7642036736291947,0.03657960630890187,0.9999999999999991,-4.183548368724782e-08,0.8823800294359521
P1111_22_LB_T2,2011-11-18 17:59:42,-77.33949357142859,-12.014196,1.0,0,1.0359397596978637,-90.97063634884455,0.05249247248305977,-0.7644793618396288,0.04860628131141299,-0.016939989829794614,-0.9998565080773173,0.4748158560605614
P1111_22_LB_T2,2011-11-18 17:59:47,-77.3394864285714,-12.014216000000001,1.0,0,0.47163321198208374,46.64581444577483,0.05260394119096579,-0.7647695599558902,0.02154752907682919,0.6865063127140794,0.7271238426868691,0.7311472967385775
P1111_22_LB_T2,2011-11-18 17:59:52,-77.33947928571429,-12.014236,0.6,0,0.47163320762420796,1.5143303357945115e-06,0.05271540989776297,-0.7650597580721258,0.021547528867867094,0.9999999999999997,2.6430050322445563e-08,0.8851962243515089
P1111_22_LB_T2,2011-11-18 17:59:57,-77.3394829090909,-12.014212909090901,1.0,0,0.520079970474058,-169.47038155542046,0.05265886486278581,-0.7647247111559715,0.023870572890354647,-0.9831605714733004,-0.1827437843000231,0.8303307463399743
P1111_22_LB_T2,2011-11-18 18:00:02,-77.3395124545455,-12.0141774545455,1.0,0,1.018282284778998,-30.45708370102858,0.05219778975480681,-0.7642102690415857,0.047759597464039655,0.8620090805240983,-0.506892833934352,0.7792435174123751
P1111_22_LB_T2,2011-11-18 18:00:07,-77.33954200000001,-12.014142,0.6,0,1.0182823388497892,-3.5312501722728484e-06,0.05173671464815842,-0.7636958269257565,0.04775960005675836,0.9999999999999981,-6.163194221777815e-08,0.8182896365841695
P1111_22_LB_T2,2011-11-18 18:00:12,-77.3396534545455,-12.0142321818182,1.0,1,3.149698034273308,-90.41665658338087,0.04999739747395931,-0.7650043566138196,0.14996193927259904,-0.007271965136538207,-0.9999735589119609,0.7685442193718938
P1111_22_LB_T2,2011-11-18 18:00:17,-77.3397227727273,-12.0142574090909,1.0,1,1.6104906700046164,19.189986482154666,0.048915644338089787,-0.7653704019646138,0.07615625533010054,0.944433831462263,0.32870159413898475,0.8821816650172396
P1111_22_LB_T2,2011-11-18 18:00:22,-77.33979209090909,-12.0142826363636,1.0,1,1.6104905371450304,-1.7511689520688378e-06,0.047833891202442046,-0.7657364473153822,0.07615624895942376,0.9999999999999996,-3.056366397229998e-08,0.9392534381316046
P1111_22_LB_T2,2011-11-18 18:00:27,-77.33986140909091,-12.0143078636364,0.6,1,1.6104904062450909,-1.8199535247731546e-06,0.04675213806612899,-0.7661024926676197,0.07615624268271291,0.9999999999999994,-3.176418124056773e-08,0.9538694477423089
P1111_22_LB_T2,2011-11-18 18:00:32,-77.3398856666667,-12.014277333333302,1.0,0,0.8607928927903657,72.55736379750365,0.046373583580197185,-0.7656595008452447,0.04020791043392214,0.29975079980944147,0.9540175354853809,0.7835779213135856
P1111_22_LB_T2,2011-11-18 18:00:37,-77.33987900000001,-12.014249000000001,0.6,0,0.6472584923772496,50.81250036509863,0.04647762104068771,-0.7652483868476996,0.029968840095774888,0.6318602160254497,0.7750823616908541,0.7697420437251379
P1111_22_LB_T2,2011-11-18 18:00:42,-77.339957,-12.014323,0.8,0,2.3661540671422037,-147.08689122611534,0.04526038275784971,-0.7663221198777816,0.11239065437908768,-0.8394955689907392,-0.5433665334237241,0.6603470758968409
P1111_22_LB_T2,2011-11-18 18:00:47,-77.33996025,-12.0142955,1.0,1,0.616294330095694,127.5327630416823,0.04520966449596315,-0.7659230974679447,0.028484094617063815,-0.6092149871048369,0.7930051068479026,0.8280220663965977
P1111_22_LB_T2,2011-11-18 18:00:52,-77.3399635,-12.014268,1.0,1,0.6162943308902127,-5.908329967496684e-07,0.04515894623429836,-0.7655240750581079,0.028484094655161343,1.0,-1.031198112270667e-08,0.9641458787062758
P1111_22_LB_T2,2011-11-18 18:00:57,-77.33996675,-12.0142405,1.0,1,0.6162943317557943,-7.195077955657325e-07,0.0451082279724118,-0.7651250526482711,0.02848409469666637,0.9999999999999999,-1.2557780026388289e-08,0.9757747398672173
P1111_22_LB_T2,2011-11-18 18:01:02,-77.33997,-12.014213,0.0,0,0.6162943325503092,-6.41620260921627e-07,0.045057509710747005,-0.7647260302384342,0.028484094734763717,0.9999999999999999,-1.11983861005875e-08,0.9484866888915605
P1111_22_LB_T2,2011-11-18 18:01:07,-77.34000999999999,-12.014244999999999,0.2,0,1.1252292693521648,-122.68653937677175,0.04443328495024333,-0.7651903472244164,0.05288775337418284,-0.5400426075958258,-0.8416376785654863,0.41643769582970136
P1111_22_LB_T2,2011-11-18 18:01:12,-77.34004810526321,-12.014222842105301,1.0,1,0.965295412508104,70.01234739513245,0.04383862873011276,-0.7648688382593528,0.045218853157124775,0.34181762908917757,0.9397663052290465,0.48331406777265074
P1111_22_LB_T2,2011-11-18 18:01:17,-77.3400858684211,-12.0141974473684,1.0,1,0.9978850478005598,3.777754601639799,0.04324931127532507,-0.7645003630187792,0.046781540796252,0.9978271242886437,0.06588649356169633,0.958807694116691
P1111_22_LB_T2,2011-11-18 18:01:22,-77.3401236315789,-12.0141720526316,1.0,1,0.9978851088842824,-2.5688466394058196e-06,0.042659993821867984,-0.7641318877797005,0.046781543725243915,0.999999999999999,-4.4834831836423045e-08,0.9934216549532953
P1111_22_LB_T2,2011-11-18 18:01:27,-77.34016139473691,-12.014146657894699,1.0,0,0.9978851776665568,-2.5583470915080397e-06,0.04207067636530613,-0.7637634125391268,0.04678154702338484,0.999999999999999,-4.4651580155635945e-08,0.9937377569327195
P1111_22_LB_T2,2011-11-18 18:01:32,-77.3401991578947,-12.0141212631579,1.0,0,0.9978852364551367,-2.478720716680982e-06,0.04148135891207082,-0.7633949373000481,0.04678154984232363,0.9999999999999991,-4.3261837743476656e-08,0.9890306325682258
P1111_22_LB_T2,2011-11-18 18:01:37,-77.3402369210526,-12.0140958684211,1.0,0,0.9978853021751721,-2.5934480163414264e-06,0.04089204145728312,-0.7630264620609437,0.04678155299362883,0.999999999999999,-4.526420686447358e-08,0.9876983873398353
P1111_22_LB_T2,2011-11-18 18:01:42,-77.3402746842105,-12.0140704736842,1.0,0,0.9978853675974166,-2.414146763385361e-06,0.04030272400227365,-0.7626579868203959,0.046781556130654815,0.9999999999999991,-4.213480964743902e-08,0.9867607408603917
P1111_22_LB_T2,2011-11-18 18:01:47,-77.3403124473684,-12.014045078947401,0.2,0,0.9978854302328084,-2.6532721904004575e-06,0.039713406547264185,-0.7622895115813172,0.046781559134049966,0.9999999999999989,-4.630833567408984e-08,0.9551497522340404
P1111_22_LB_T2,2011-11-18 18:01:52,-77.340337,-12.014088000000001,0.0,0,1.0949261386582323,-95.28227728180377,0.03933024753273221,-0.7629122920119101,0.05143470465678196,-0.09206258568303355,-0.9957532225995325,0.5513071109456641
P1111_22_LB_T2,2011-11-18 18:01:57,-77.3403721111111,-12.014111999999999,1.0,0,0.9327351878691633,25.82462362807749,0.03878231690995117,-0.7632605297513774,0.043657575772033656,0.9001316418750853,0.4356179832092141,0.33366436550056533
P1111_22_LB_T2,2011-11-18 18:02:02,-77.3404326666667,-12.014107000000001,1.0,1,1.3232772505526547,39.77318293546392,0.03783730998002678,-0.7631879802223442,0.06238424296048241,0.7685830402601672,0.6397500372992863,0.930268732611565
P1111_22_LB_T2,2011-11-18 18:02:07,-77.34049322222221,-12.014102000000001,1.0,1,1.323277272798959,-8.212788316086517e-08,0.03689230305165478,-0.7631154306932854,0.06238424402720268,1.0,-1.4334019688503049e-09,0.9787997677231628
P1111_22_LB_T2,2011-11-18 18:02:12,-77.3405537777778,-12.014097,0.8,0,1.3232772990537027,-9.319859373135841e-08,0.03594729612195217,-0.7630428811642007,0.06238424528612943,1.0,-1.6266223188407518e-09,0.9766951092041946
P1111_22_LB_T2,2011-11-18 18:02:17,-77.3406013571429,-12.014089,1.0,0,1.051229578979648,4.92877493463385,0.03520479067728087,-0.7629268019177116,0.049339435008338976,0.9963022726815738,0.08591729424004772,0.9000317349901968
