datetime,trip,lon,lat,step_speed,step_direction,gaps,pressure,dive,lon_std,lat_std,step_speed_std,step_direction_cos,step_direction_sin,prediction
2015-10-02 16:00:11,F0915_24_SS_T1,-32.2629284285714,-3.7518908571428597,0.7652060354882572,44.7021563861793,0.0,-0.01,0,0.46311494941810305,-0.956455745425355,0.03778739375130239,0.7107730003792773,0.703421453988887,0.5158730158730159
2015-10-02 16:00:26,F0915_24_SS_T1,-32.26288075,-3.7518816,0.359676961470306,37.416783730654004,0.0,0.06,0,0.4643818570829213,-0.956085944798107,0.017761562685111677,0.794236667022913,0.6076085226166059,0.5158730158730159
2015-10-02 16:00:41,F0915_24_SS_T1,-32.262856,-3.7519080000000002,0.268270596133225,57.91965359592461,0.0,0.06,0,0.4650395102756733,-0.9571405614014479,0.013247734829371142,0.5311079685343669,0.8473041518600614,0.5158730158730159
2015-10-02 16:00:56,F0915_24_SS_T1,-32.262856,-3.7519080000000002,0.0,-136.908944199244,0.0,-0.01,0,0.4650395102756733,-0.9571405614014479,0.0,-0.7302689306719924,-0.6831597828437976,0.5158730158730159
2015-10-02 16:01:11,F0915_24_SS_T1,-32.262856,-3.7519080000000002,0.0,0.0,0.0,0.06,0,0.4650395102756733,-0.9571405614014479,0.0,1.0,0.0,0.5158730158730159
2015-10-02 16:01:26,F0915_24_SS_T1,-32.262856,-3.7519080000000002,0.0,0.0,0.0,-0.01,0,0.4650395102756733,-0.9571405614014479,0.0,1.0,0.0,0.5158730158730159
2015-10-02 16:01:41,F0915_24_SS_T1,-32.262856,-3.7519080000000002,0.0,0.0,0.0,0.06,0,0.4650395102756733,-0.9571405614014479,0.0,1.0,0.0,0.5158730158730159
2015-10-02 16:01:56,F0915_24_SS_T1,-32.262856,-3.7519080000000002,0.0,0.0,0.0,0.06,0,0.4650395102756733,-0.9571405614014479,0.0,1.0,0.0,0.5158730158730159
2015-10-02 16:02:11,F0915_24_SS_T1,-32.2628353,-3.75195435,0.37656391748915097,155.980108856657,0.0,0.24,0,0.4655895474914055,-0.9589921325970583,0.018595474111251772,-0.9134041974828968,0.40705377042919677,0.5238095238095238
2015-10-02 16:02:26,F0915_24_SS_T1,-32.2628258181818,-3.7520286363636406,0.5557191178242099,16.7614847618903,0.0,0.06,0,0.46584149690593374,-0.9619596944340331,0.027442513710638498,0.9575135735170158,0.2883882045623127,0.5238095238095238
2015-10-02 16:02:41,F0915_24_SS_T1,-32.2628851363636,-3.75209477272727,0.658641147942112,49.08646232751289,0.0,0.12,0,0.46426530330411,-0.9646016833418948,0.03252500796366279,0.6549193861979916,0.7556987479029232,0.5238095238095238
2015-10-02 16:02:56,F0915_24_SS_T1,-32.2632954,-3.7508504,9.721160127661001,119.961310336041,0.0,0.37,0,0.45336384106853644,-0.9148919811105333,0.48005019357825546,-0.49941509198398626,0.8663628373254629,0.40476190476190477
2015-10-02 16:03:11,F0915_24_SS_T1,-32.2641906666667,-3.7493809999999996,12.7612452142369,-13.087701941163301,0.0,0.18,0,0.42957495291957415,-0.8561929797116355,0.6301756328406444,0.974024593646062,-0.22644224643962502,0.2777777777777778
2015-10-02 16:03:26,F0915_24_SS_T1,-32.265472857142896,-3.74801061904762,13.912662073015198,-11.736265070778801,0.0,0.49,1,0.39550478482514917,-0.8014495514819323,0.6870348840706497,0.9790942613005367,-0.2034070487676283,0.05555555555555555
2015-10-02 16:03:41,F0915_24_SS_T1,-32.2658157142857,-3.7463849047618996,12.3283848269572,31.150368821582198,0.0,0.31,0,0.38639443756818115,-0.7365061697399333,0.6088001272448964,0.855812668421436,0.5172858750916955,0.06349206349206349
2015-10-02 16:03:56,F0915_24_SS_T1,-32.2663842857143,-3.7446806190476205,13.329587360216902,-6.52839500125782,0.0,0.74,1,0.37128644503058916,-0.6684240481075934,0.6582414967512747,0.9935156317077317,-0.11369560040910441,0.07936507936507936
2015-10-02 16:04:11,F0915_24_SS_T1,-32.266982095238106,-3.74318238095238,11.9670258024781,-3.29770390943446,0.0,0.99,1,0.35540154232498355,-0.6085730340553354,0.59095550094779,0.9983441226527878,-0.05752401902366806,0.07936507936507936
2015-10-02 16:04:26,F0915_24_SS_T1,-32.2673499523809,-3.74235880952381,6.691145718111611,-2.31260761226866,0.0,-0.07,0,0.34562689891411535,-0.5756733331994088,0.33042206434805954,0.9991855401502664,-0.040351658635308145,0.0873015873015873
2015-10-02 16:04:41,F0915_24_SS_T1,-32.2674758181818,-3.7422011363636405,1.49590829356098,-14.516777077453598,0.0,-0.07,0,0.3422824122144128,-0.56937466908524,0.0738709224484352,0.9680742837932107,-0.2506634817005904,0.07936507936507936
2015-10-02 16:04:56,F0915_24_SS_T1,-32.2675482,-3.7421935,0.53897460155285,-45.4250222432348,0.0,0.68,1,0.3403590936756921,-0.5690696146956807,0.026615636242118223,0.7018420296533754,-0.7123326227346538,0.07936507936507936
2015-10-02 16:05:11,F0915_24_SS_T1,-32.2676368095238,-3.7421245714285694,0.831971351999145,31.9030511014008,0.0,0.74,1,0.33800457504005615,-0.5663160837913475,0.04108439767824798,0.8489435461512659,0.5284835432140847,0.07936507936507936
2015-10-02 16:05:26,F0915_24_SS_T1,-32.2682939523809,-3.7401981428571403,15.1011891958291,33.2634588160671,0.0,1.37,1,0.3205430761293098,-0.4893598884672948,0.7457267138406733,0.8361573383384292,0.5484896585559237,0.07936507936507936
2015-10-02 16:05:41,F0915_24_SS_T1,-32.2684089090909,-3.7382873636363594,14.205080149072302,15.362644631830099,0.0,0.43,1,0.31748846411495246,-0.41302884712145954,0.701475069416179,0.9642683350464012,0.26492749579241753,0.07936507936507936
2015-10-02 16:05:56,F0915_24_SS_T1,-32.268169,-3.7364248571428598,13.935034198480801,10.759993187283301,0.0,0.37,0,0.3238632915732106,-0.3386261853089099,0.6881396640577585,0.9824178503753733,0.1866953862949767,0.05555555555555555
2015-10-02 16:06:11,F0915_24_SS_T1,-32.267594,-3.7347241428571403,13.319600168538301,11.3187130864592,0.0,0.49,1,0.33914210312103404,-0.2706867336711347,0.6577483093913656,0.9805506092613336,0.19626640740897938,0.0873015873015873
2015-10-02 16:06:26,F0915_24_SS_T1,-32.2673278,-3.7326386,15.6014730002648,-11.384451611986,0.0,0.43,1,0.3462155285717027,-0.18737430472823077,0.7704317216802273,0.9803247769104884,-0.19739131636270432,0.0873015873015873
2015-10-02 16:06:41,F0915_24_SS_T1,-32.267119,-3.731237,10.5153200849845,1.1968146336188001,0.0,0.24,0,0.351763730051935,-0.1313837505151735,0.5192673894930165,0.9997818462263562,0.020886836912717706,0.0873015873015873
2015-10-02 16:06:56,F0915_24_SS_T1,-32.2669358571429,-3.73073828571429,3.94153350914648,11.669965627927,0.0,0.43,1,0.35663017387807233,-0.11146131240809924,0.19464075266870567,0.9793289769122333,0.20227396021247632,0.12698412698412698
2015-10-02 16:07:11,F0915_24_SS_T1,-32.2674287142857,-3.7303975714285698,4.43989694222409,-75.4123229994165,0.0,0.18,0,0.3435340496956262,-0.09785059488113709,0.2192509287566901,0.25186122051300536,-0.9677633623989386,0.12698412698412698
2015-10-02 16:07:26,F0915_24_SS_T1,-32.2676296666667,-3.7304768571428597,1.6001662218221102,-56.28635878015329,0.0,0.74,1,0.33819437394014557,-0.10101786877117168,0.07901938600490022,0.5550424868525683,-0.8318219988606436,0.12698412698412698
2015-10-02 16:07:41,F0915_24_SS_T1,-32.2675638181818,-3.7303349999999997,1.1601455905908502,136.427049990473,0.0,0.06,0,0.33994408975148327,-0.09535101656811008,0.05729029334239545,-0.7244973579661103,0.6892775771052805,0.12698412698412698
2015-10-02 16:07:56,F0915_24_SS_T1,-32.2671656363636,-3.7290075,10.2829505956116,-8.190662361145769,0.0,0.12,0,0.3505245157724338,-0.042320579412120425,0.5077925226159927,0.9897994623633745,-0.14246762546338299,0.12698412698412698
2015-10-02 16:08:11,F0915_24_SS_T1,-32.266536857142896,-3.727478,12.2680828432309,5.6418285803018895,0.0,0.31,0,0.36723234050003667,0.018779272663267073,0.6058222955271991,0.9951558947267586,0.09830943591835234,0.1349206349206349
2015-10-02 16:08:26,F0915_24_SS_T1,-32.2661424285714,-3.7266011428571404,7.132466901879691,1.86888121956321,0.0,0.06,0,0.377713035826986,0.053807609845341164,0.3522153808777633,0.9994680759416432,0.03261234694881176,0.1349206349206349
2015-10-02 16:08:41,F0915_24_SS_T1,-32.266186,-3.726779,1.3587118731303103,169.5633430992,0.0,-0.07,0,0.3765552625288507,0.04670264409229842,0.06709589073194464,-0.9834557763311438,0.18114838117109186,0.1349206349206349
2015-10-02 16:08:56,F0915_24_SS_T1,-32.266403499999996,-3.7271089999999996,2.93104936828776,19.595583509549698,0.0,0.12,0,0.3707758859868791,0.03351993655071581,0.1447410389455761,0.9420833073670167,0.33537895279880514,0.1349206349206349
2015-10-02 16:09:11,F0915_24_SS_T1,-32.2663598095238,-3.72699376190476,0.914316557854313,167.390360664459,0.0,-0.07,0,0.3719368225994873,0.03812342172403447,0.045150767483075574,-0.9758800481138933,0.21830742473224596,0.14285714285714285
2015-10-02 16:09:26,F0915_24_SS_T1,-32.266026000000004,-3.72665472727273,3.52705705271132,23.7712855359609,0.0,-0.13,0,0.38080675791592666,0.05166704111956892,0.1741730820890213,0.9151617944829913,0.40308670273115094,0.14285714285714285
2015-10-02 16:09:41,F0915_24_SS_T1,-32.2652535,-3.7263124545454502,6.25899558611534,21.5638723424815,0.0,-0.07,0,0.401333509082526,0.06534001464440284,0.3090816325687927,0.9300084207142021,0.367538212163954,0.15079365079365079
2015-10-02 16:09:56,F0915_24_SS_T1,-32.26400039999999,-3.7255456,10.8853466689907,-7.57748762724998,0.0,-0.07,0,0.4346306895186194,0.09597401221901465,0.5375400370935675,0.9912674292603174,-0.13186691657744062,0.2777777777777778
2015-10-02 16:10:11,F0915_24_SS_T1,-32.2629803333333,-3.72505366666667,8.38960444931958,5.725788306737191,0.0,-0.07,0,0.46173574406929696,0.11562556756221103,0.4142953296778883,0.9950107662609873,0.09976760508663612,0.42063492063492064
2015-10-02 16:10:26,F0915_24_SS_T1,-32.262369952381,-3.7250089523809504,4.5321217021721205,21.5947719118445,0.0,-0.07,0,0.4779546928391204,0.11741179590030325,0.22380517056367213,0.9298100724081095,0.36803971151008424,0.3888888888888889
2015-10-02 16:10:41,F0915_24_SS_T1,-32.2618442380952,-3.72512823809524,3.9923605568067098,17.0088821802214,0.0,-0.07,0,0.49192389197088937,0.11264661806583924,0.19715069322599338,0.9562594200486961,0.2925199507181199,0.38095238095238093
2015-10-02 16:10:56,F0915_24_SS_T1,-32.2617070952381,-3.72522133333333,1.22826345549206,21.415495918205604,0.0,-0.07,0,0.4955680308730724,0.10892768686203295,0.06065408879505107,0.9309570991370317,0.36512857949818556,0.373015873015873
2015-10-02 16:11:11,F0915_24_SS_T1,-32.2617802727273,-3.72527981818182,0.6942659965987359,107.082599924686,0.0,-0.01,0,0.49362356988695594,0.10659135760973754,0.03428423374219373,-0.29375004823088396,0.9558822674180923,0.38095238095238093
2015-10-02 16:11:26,F0915_24_SS_T1,-32.2618975454545,-3.7252791363636404,0.8684358593027041,39.025449619264705,0.0,0.06,0,0.4905074170197789,0.10661859460870554,0.04288508746834827,0.7768663534916896,0.6296655213782355,0.38095238095238093
2015-10-02 16:11:41,F0915_24_SS_T1,-32.261667857142896,-3.7250475714285693,2.41782544031741,134.37249702724898,0.0,-0.01,0,0.49661065950287275,0.11586905768728648,0.11939702210646262,-0.699320300580991,0.7148084479042707,0.373015873015873
2015-10-02 16:11:56,F0915_24_SS_T1,-32.26121114285711,-3.725026,3.3858210292090805,42.5838164670584,0.0,-0.01,0,0.5087464012486159,0.11673078445723208,0.1671985667501009,0.7362882453882948,0.6766680276938065,0.373015873015873
2015-10-02 16:12:11,F0915_24_SS_T1,-32.260544,-3.7254059999999996,5.688439552513441,32.4275844366,0.0,-0.07,0,0.5264736186211489,0.10155069698510827,0.2809064424905551,0.844069859615769,0.5362332254609146,0.35714285714285715
2015-10-02 16:12:26,F0915_24_SS_T1,-32.2604454285714,-3.72573671428571,2.56042249987159,43.718431421244105,0.0,-0.01,0,0.5290928434587332,0.08833945544464819,0.12643874810868047,0.7227448592430746,0.6911149458937408,0.35714285714285715
2015-10-02 16:12:41,F0915_24_SS_T1,-32.260406,-3.7258690000000003,1.02416897804602,2.1998524459832e-06,0.0,-0.01,0,0.5301405333926341,0.08305495882822289,0.050575498161877515,0.9999999999999992,3.8394668240457534e-08,0.35714285714285715
2015-10-02 16:12:56,F0915_24_SS_T1,-32.260406,-3.7258690000000003,0.0,-163.436144307679,0.0,-0.01,0,0.5301405333926341,0.08305495882822289,0.0,-0.9585026066108787,-0.2850837650939652,0.35714285714285715
2015-10-02 16:13:11,F0915_24_SS_T1,-32.260406,-3.7258690000000003,0.0,0.0,0.0,0.06,0,0.5301405333926341,0.08305495882822289,0.0,1.0,0.0,0.35714285714285715
2015-10-02 16:13:26,F0915_24_SS_T1,-32.260406,-3.7258690000000003,0.0,0.0,0.0,-0.01,0,0.5301405333926341,0.08305495882822289,0.0,1.0,0.0,0.35714285714285715
2015-10-02 16:13:41,F0915_24_SS_T1,-32.260406,-3.7258690000000003,0.0,0.0,0.0,0.06,0,0.5301405333926341,0.08305495882822289,0.0,1.0,0.0,0.35714285714285715
2015-10-02 16:13:56,F0915_24_SS_T1,-32.260406,-3.7258690000000003,0.0,0.0,0.0,-0.01,0,0.5301405333926341,0.08305495882822289,0.0,1.0,0.0,0.35714285714285715
2015-10-02 16:14:11,F0915_24_SS_T1,-32.260406,-3.7258690000000003,0.0,0.0,0.0,-0.01,0,0.5301405333926341,0.08305495882822289,0.0,1.0,0.0,0.35714285714285715
2015-10-02 16:14:26,F0915_24_SS_T1,-32.2605183636364,-3.72578790909091,1.02686599298704,-54.1251205346668,0.0,-0.01,0,0.5271548241311624,0.08629434591555471,0.050708682116006217,0.5860171489402072,-0.8102986493558971,0.35714285714285715
2015-10-02 16:14:41,F0915_24_SS_T1,-32.260715000000005,-3.725646,1.79701563728445,-6.18845280087044e-06,0.0,-0.01,0,0.5219298329259944,0.09196327331847853,0.08874020108843897,0.9999999999999941,-1.0800887697945397e-07,0.35714285714285715
