trip,datetime,lon,lat,pressure,fastlog,gaps,step_speed,step_direction,dive
F0916_14_SS_T1,2016-09-21 17:30:54,-31.7147,-4.25452,-0.88,False,False,14.08558,18.63594,0
F0916_14_SS_T1,2016-09-21 17:31:09,-31.71666,-4.253747,-0.88,False,False,15.59456,-3.050125,0
F0916_14_SS_T1,2016-09-21 17:31:24,-31.71826,-4.25239,-0.82,False,False,15.57667,18.67954,0
F0916_14_SS_T1,2016-09-21 17:31:39,-31.71923,-4.250889,-0.76,False,False,13.23958,17.01573,0
F0916_14_SS_T1,2016-09-21 17:31:54,-31.7211,-4.250528,-0.82,False,False,14.05694,-46.31148,0
F0916_14_SS_T1,2016-09-21 17:32:09,-31.72317,-4.24999,-0.82,False,False,15.87493,3.579611,0
F0916_14_SS_T1,2016-09-21 17:32:24,-31.72525,-4.249275,-0.82,False,False,16.3091,4.452157,0
F0916_14_SS_T1,2016-09-21 17:32:39,-31.72691,-4.248646,-0.76,False,False,13.09747,1.842303,0
F0916_14_SS_T1,2016-09-21 17:32:54,-31.7286,-4.24808,-0.76,False,False,13.18673,-2.276032,0
F0916_14_SS_T1,2016-09-21 17:33:09,-31.7302,-4.247577,-0.76,False,False,12.4111,-1.04502,0
F0916_14_SS_T1,2016-09-21 17:33:24,-31.73199,-4.247487,-0.76,False,False,13.26255,-14.64906,0
F0916_14_SS_T1,2016-09-21 17:33:39,-31.7333,-4.246668,-0.76,False,False,11.43189,29.21392,0
F0916_14_SS_T1,2016-09-21 17:33:54,-31.73426,-4.245147,-0.82,False,False,13.34097,25.69261,0
F0916_14_SS_T1,2016-09-21 17:34:09,-31.7362,-4.244036,-0.88,False,False,16.5692,-27.94846,0
F0916_14_SS_T1,2016-09-21 17:34:24,-31.73807,-4.243055,-0.82,False,False,15.66931,-2.135572,0
F0916_14_SS_T1,2016-09-21 17:34:39,-31.73972,-4.242323,-0.82,False,False,13.33221,-3.675434,0
F0916_14_SS_T1,2016-09-21 17:34:54,-31.74105,-4.242741,-0.82,False,False,10.2994,-41.55995,0
F0916_14_SS_T1,2016-09-21 17:35:09,-31.74214,-4.241576,-0.82,False,False,11.82277,64.54278,0
F0916_14_SS_T1,2016-09-21 17:35:24,-31.74393,-4.24169,-0.82,False,False,13.28975,-50.66823,0
F0916_14_SS_T1,2016-09-21 17:35:39,-31.74494,-4.240249,-0.82,False,False,13.0411,58.76733,0
F0916_14_SS_T1,2016-09-21 17:35:54,-31.74632,-4.238745,-0.88,False,False,15.15109,-7.682398,0
F0916_14_SS_T1,2016-09-21 17:36:09,-31.74789,-4.237437,-0.82,False,False,15.15281,-7.574783,0
F0916_14_SS_T1,2016-09-21 17:36:24,-31.74957,-4.236114,-0.94,False,False,15.84955,-1.570761,0
F0916_14_SS_T1,2016-09-21 17:36:39,-31.7516,-4.235376,-0.82,False,False,15.93558,-18.18128,0
F0916_14_SS_T1,2016-09-21 17:36:54,-31.75354,-4.234637,-0.88,False,False,15.42086,0.7311366,0
F0916_14_SS_T1,2016-09-21 17:37:09,-31.75573,-4.233898,-0.82,False,False,17.11875,-2.143173,0
F0916_14_SS_T1,2016-09-21 17:37:24,-31.75751,-4.233335,-0.82,False,False,13.81922,-1.104247,0
F0916_14_SS_T1,2016-09-21 17:37:39,-31.75925,-4.233589,-0.82,False,False,13.00319,-25.93306,0
F0916_14_SS_T1,2016-09-21 17:37:54,-31.76082,-4.232673,-0.82,False,False,13.44608,38.74724,0
F0916_14_SS_T1,2016-09-21 17:38:09,-31.76228,-4.231663,-0.88,False,False,13.14066,4.368276,0
F0916_14_SS_T1,2016-09-21 17:38:24,-31.76382,-4.230424,-0.82,False,False,14.67414,4.016188,0
F0916_14_SS_T1,2016-09-21 17:38:39,-31.76571,-4.230158,-0.76,False,False,14.12267,-30.7375,0
F0916_14_SS_T1,2016-09-21 17:38:54,-31.76719,-4.229464,-0.82,False,False,12.08569,17.16436,0
F0916_14_SS_T1,2016-09-21 17:39:09,-31.76897,-4.228703,-0.76,False,False,14.30307,-1.953888,0
F0916_14_SS_T1,2016-09-21 17:39:24,-31.77049,-4.227695,-0.82,False,False,13.52293,10.35448,0
F0916_14_SS_T1,2016-09-21 17:39:39,-31.77217,-4.22714,-0.82,False,False,13.08116,-15.29125,0
F0916_14_SS_T1,2016-09-21 17:39:54,-31.77349,-4.225912,-0.76,False,False,13.38212,24.60072,0
F0916_14_SS_T1,2016-09-21 17:40:09,-31.77469,-4.224659,-0.82,False,False,12.87692,3.35266,0
F0916_14_SS_T1,2016-09-21 17:40:24,-31.77632,-4.224032,-0.82,False,False,12.8966,-25.1578,0
F0916_14_SS_T1,2016-09-21 17:40:39,-31.77801,-4.223481,-0.76,False,False,13.13281,-2.956514,0
F0916_14_SS_T1,2016-09-21 17:40:54,-31.77945,-4.222391,-0.82,False,False,13.41567,18.91676,0
F0916_14_SS_T1,2016-09-21 17:41:09,-31.7806,-4.221191,-0.82,False,False,12.28649,9.40344,0
F0916_14_SS_T1,2016-09-21 17:41:24,-31.7824,-4.221437,-0.82,False,False,13.48469,-54.26292,0
F0916_14_SS_T1,2016-09-21 17:41:39,-31.78397,-4.221014,-0.76,False,False,12.03904,22.8741,0
F0916_14_SS_T1,2016-09-21 17:41:54,-31.78543,-4.220069,-0.82,False,False,12.88193,17.9251,0
F0916_14_SS_T1,2016-09-21 17:42:09,-31.78702,-4.219866,-0.82,False,False,11.85022,-25.71906,0
F0916_14_SS_T1,2016-09-21 17:42:24,-31.78903,-4.219789,-0.76,False,False,14.88083,-5.100291,0
F0916_14_SS_T1,2016-09-21 17:42:39,-31.7911,-4.219483,-0.82,False,False,15.49646,6.227845,0
F0916_14_SS_T1,2016-09-21 17:42:54,-31.7929,-4.218266,-0.82,False,False,16.12408,25.64678,0
F0916_14_SS_T1,2016-09-21 17:43:09,-31.7937,-4.216777,-0.82,False,False,12.51977,27.90906,0
F0916_14_SS_T1,2016-09-21 17:43:24,-31.79479,-4.215229,-0.82,False,False,14.02901,-7.023915,0
F0916_14_SS_T1,2016-09-21 17:43:39,-31.79641,-4.213853,-0.82,False,False,15.77549,-14.63388,0
F0916_14_SS_T1,2016-09-21 17:43:54,-31.79836,-4.213315,-0.76,False,False,14.96934,-24.83905,0
F0916_14_SS_T1,2016-09-21 17:44:09,-31.79989,-4.211731,-0.82,False,False,16.32144,30.5762,0
F0916_14_SS_T1,2016-09-21 17:44:24,-31.80092,-4.210329,-0.76,False,False,12.88757,7.768155,0
F0916_14_SS_T1,2016-09-21 17:44:39,-31.80262,-4.209211,-0.82,False,False,15.07836,-20.43526,0
F0916_14_SS_T1,2016-09-21 17:44:54,-31.80398,-4.208785,-0.82,False,False,10.50913,-15.89834,0
F0916_14_SS_T1,2016-09-21 17:45:09,-31.80591,-4.208489,-0.82,False,False,14.49315,-8.769009,0
F0916_14_SS_T1,2016-09-21 17:45:24,-31.80808,-4.208554,-0.82,False,False,16.04622,-10.43694,0
F0916_14_SS_T1,2016-09-21 17:45:39,-31.81014,-4.208342,-0.76,False,False,15.32094,7.614927,0
F0916_14_SS_T1,2016-09-21 17:45:54,-31.81111,-4.207103,-0.82,False,False,11.65485,46.16093,0
F0916_14_SS_T1,2016-09-21 17:46:09,-31.81301,-4.20644,-0.82,False,False,14.94141,-32.83463,0
F0916_14_SS_T1,2016-09-21 17:46:24,-31.81472,-4.20574,-0.82,False,False,13.66246,3.132531,0
F0916_14_SS_T1,2016-09-21 17:46:39,-31.81689,-4.205106,-0.76,False,False,16.727,-6.043926,0
F0916_14_SS_T1,2016-09-21 17:46:54,-31.81864,-4.204431,-0.76,False,False,13.86929,4.877165,0
F0916_14_SS_T1,2016-09-21 17:47:09,-31.82056,-4.204477,-0.82,False,False,14.23858,-22.58816,0
F0916_14_SS_T1,2016-09-21 17:47:24,-31.82273,-4.20418,-0.82,False,False,16.24288,9.215409,0
F0916_14_SS_T1,2016-09-21 17:47:39,-31.82495,-4.20394,-0.82,False,False,16.47634,-1.64098,0
F0916_14_SS_T1,2016-09-21 17:47:54,-31.82675,-4.202955,-0.82,False,False,15.24417,22.49562,0
F0916_14_SS_T1,2016-09-21 17:48:09,-31.82852,-4.201629,-0.76,False,False,16.37478,8.243221,0
F0916_14_SS_T1,2016-09-21 17:48:24,-31.8296,-4.200238,-0.82,False,False,13.05649,15.32694,0
F0916_14_SS_T1,2016-09-21 17:48:39,-31.83151,-4.199752,-0.76,False,False,14.53289,-37.87973,0
F0916_14_SS_T1,2016-09-21 17:48:54,-31.83345,-4.198841,-0.82,False,False,15.91356,10.79395,0
F0916_14_SS_T1,2016-09-21 17:49:09,-31.83549,-4.19792,-0.82,False,False,16.59002,-0.8459206,0
F0916_14_SS_T1,2016-09-21 17:49:24,-31.83741,-4.197058,-0.76,False,False,15.53491,0.019494,0
F0916_14_SS_T1,2016-09-21 17:49:39,-31.83894,-4.196326,-0.82,False,False,12.58879,1.196813,0
F0916_14_SS_T1,2016-09-21 17:49:54,-31.84047,-4.195072,-0.76,False,False,14.66055,13.88054,0
F0916_14_SS_T1,2016-09-21 17:50:09,-31.84239,-4.195236,-0.82,False,False,14.25988,-44.29287,0
F0916_14_SS_T1,2016-09-21 17:50:24,-31.84445,-4.194864,-0.76,False,False,15.44442,15.16325,0
F0916_14_SS_T1,2016-09-21 17:50:39,-31.84639,-4.193564,-0.82,False,False,17.34691,23.518,0
F0916_14_SS_T1,2016-09-21 17:50:54,-31.84826,-4.192406,-0.82,False,False,16.24185,-1.851365,0
F0916_14_SS_T1,2016-09-21 17:51:09,-31.84945,-4.190908,-0.82,False,False,14.19571,19.59688,0
F0916_14_SS_T1,2016-09-21 17:51:24,-31.85029,-4.189076,-0.76,False,False,14.95585,13.83118,0
F0916_14_SS_T1,2016-09-21 17:51:39,-31.85135,-4.187618,-0.76,False,False,13.35829,-11.31739,0
F0916_14_SS_T1,2016-09-21 17:51:54,-31.8532,-4.18724,-0.82,False,False,13.94324,-42.43339,0
F0916_14_SS_T1,2016-09-21 17:52:09,-31.85484,-4.186373,-0.76,False,False,13.74689,16.2655,0
F0916_14_SS_T1,2016-09-21 17:52:24,-31.85625,-4.184972,-0.76,False,False,14.75147,16.92709,0
F0916_14_SS_T1,2016-09-21 17:52:39,-31.85797,-4.183874,-0.76,False,False,15.1075,-12.172,0
F0916_14_SS_T1,2016-09-21 17:52:54,-31.86002,-4.182909,-0.76,False,False,16.80626,-7.428944,0
F0916_14_SS_T1,2016-09-21 17:53:09,-31.86159,-4.181753,-0.82,False,False,14.40999,11.32597,0
F0916_14_SS_T1,2016-09-21 17:53:24,-31.86358,-4.181034,-0.82,False,False,15.71003,-16.70154,0
F0916_14_SS_T1,2016-09-21 17:53:39,-31.86569,-4.180639,-0.82,False,False,15.87956,-9.198064,0
F0916_14_SS_T1,2016-09-21 17:53:54,-31.86785,-4.179942,-0.82,False,False,16.77472,7.311579,0
F0916_14_SS_T1,2016-09-21 17:54:09,-31.86959,-4.178827,-0.82,False,False,15.30931,14.78494,0
F0916_14_SS_T1,2016-09-21 17:54:24,-31.87108,-4.177353,-0.76,False,False,15.51874,12.05448,0
F0916_14_SS_T1,2016-09-21 17:54:39,-31.87306,-4.176754,-0.82,False,False,15.30877,-27.90836,0
F0916_14_SS_T1,2016-09-21 17:54:54,-31.87449,-4.175904,-0.82,False,False,12.34113,13.85786,0
F0916_14_SS_T1,2016-09-21 17:55:09,-31.87619,-4.174681,-0.76,False,False,15.49216,5.120806,0
F0916_14_SS_T1,2016-09-21 17:55:24,-31.87697,-4.173156,-0.82,False,False,12.72169,26.94812,0
F0916_14_SS_T1,2016-09-21 17:55:39,-31.87829,-4.172634,-0.82,False,False,10.46618,-41.07795,0
F0916_14_SS_T1,2016-09-21 17:55:54,-31.87737,-4.170615,-0.82,False,False,16.43222,92.56557,0
F0916_14_SS_T1,2016-09-21 17:56:09,-31.87652,-4.168515,-0.76,False,False,16.81138,-2.320265,0
F0916_14_SS_T1,2016-09-21 17:56:24,-31.87674,-4.166352,-0.82,False,False,16.12895,-27.80007,0
F0916_14_SS_T1,2016-09-21 17:56:39,-31.8774,-4.164036,-0.82,False,False,17.87241,-10.06254,0
F0916_14_SS_T1,2016-09-21 17:56:54,-31.87798,-4.161807,-0.82,False,False,17.08864,1.31892,0
F0916_14_SS_T1,2016-09-21 17:57:09,-31.87903,-4.160113,-0.82,False,False,14.77947,-17.15926,0
F0916_14_SS_T1,2016-09-21 17:57:24,-31.88004,-4.158386,-0.76,False,False,14.81267,1.627701,0
F0916_14_SS_T1,2016-09-21 17:57:39,-31.88061,-4.156304,-0.76,False,False,16.01029,14.8697,0
F0916_14_SS_T1,2016-09-21 17:57:54,-31.88137,-4.15481,-0.82,False,False,12.44177,-11.78262,0
F0916_14_SS_T1,2016-09-21 17:58:09,-31.88303,-4.153074,-0.82,False,False,17.79826,-16.59033,0
F0916_14_SS_T1,2016-09-21 17:58:24,-31.8837,-4.151414,-0.82,False,False,13.28311,21.59557,0
F0916_14_SS_T1,2016-09-21 17:58:39,-31.8848,-4.149905,-0.82,False,False,13.86455,-14.10796,0
F0916_14_SS_T1,2016-09-21 17:58:54,-31.88673,-4.149106,-0.82,False,False,15.40892,-31.28094,0
F0916_14_SS_T1,2016-09-21 17:59:09,-31.88827,-4.149447,-0.82,False,False,11.69175,-35.1005,0
F0916_14_SS_T1,2016-09-21 17:59:24,-31.88986,-4.148216,-0.82,False,False,14.88185,50.35596,0
F0916_14_SS_T1,2016-09-21 17:59:39,-31.89165,-4.147192,-0.82,False,False,15.31521,-8.093675,0
F0916_14_SS_T1,2016-09-21 17:59:54,-31.89298,-4.145765,-0.82,False,False,14.46003,17.2935,0
F0916_14_SS_T1,2016-09-21 18:00:09,-31.89333,-4.144179,-0.82,False,False,12.04861,30.65576,0
F0916_14_SS_T1,2016-09-21 18:00:24,-31.89488,-4.143106,-0.82,False,False,13.94418,-42.89916,0
F0916_14_SS_T1,2016-09-21 18:00:39,-31.89668,-4.14278,-0.82,False,False,13.54286,-24.55289,0
F0916_14_SS_T1,2016-09-21 18:00:54,-31.89798,-4.14152,-0.82,False,False,13.42729,33.87198,0
F0916_14_SS_T1,2016-09-21 18:01:09,-31.89928,-4.139969,-0.82,False,False,15.0175,5.888807,0
F0916_14_SS_T1,2016-09-21 18:01:24,-31.90082,-4.13849,-0.82,False,False,15.79769,-5.992994,0
F0916_14_SS_T1,2016-09-21 18:01:39,-31.90239,-4.137276,-0.76,False,False,14.69694,-6.257514,0
F0916_14_SS_T1,2016-09-21 18:01:54,-31.90438,-4.137075,-0.82,False,False,14.86023,-31.99418,0
F0916_14_SS_T1,2016-09-21 18:02:09,-31.90652,-4.136043,-0.82,False,False,17.57861,20.03196,0
F0916_14_SS_T1,2016-09-21 18:02:24,-31.90825,-4.134654,-0.82,False,False,16.4258,13.06818,0
F0916_14_SS_T1,2016-09-21 18:02:39,-31.90938,-4.133287,-0.82,False,False,13.13483,11.64049,0
F0916_14_SS_T1,2016-09-21 18:02:54,-31.91026,-4.132196,-0.82,False,False,10.39562,0.6321298,0
F0916_14_SS_T1,2016-09-21 18:03:09,-31.91174,-4.130907,-0.76,False,False,14.53974,-10.00033,0
F0916_14_SS_T1,2016-09-21 18:03:24,-31.91369,-4.13039,-0.82,False,False,14.96696,-26.31617,0
F0916_14_SS_T1,2016-09-21 18:03:39,-31.9152,-4.130189,-0.76,False,False,11.27155,-7.214384,0
F0916_14_SS_T1,2016-09-21 18:03:54,-31.91615,-4.128331,-0.82,False,False,15.48619,55.27365,0
F0916_14_SS_T1,2016-09-21 18:04:09,-31.91696,-4.126571,-0.82,False,False,14.36859,2.489992,0
F0916_14_SS_T1,2016-09-21 18:04:24,-31.91834,-4.125218,-0.76,False,False,14.30583,-20.83868,0
F0916_14_SS_T1,2016-09-21 18:04:39,-31.9201,-4.12429,-0.82,False,False,14.71395,-16.62397,0
F0916_14_SS_T1,2016-09-21 18:04:54,-31.92131,-4.123,-0.82,False,False,13.11933,18.93712,0
F0916_14_SS_T1,2016-09-21 18:05:09,-31.92209,-4.12164,-0.82,False,False,11.63527,13.31358,0
F0916_14_SS_T1,2016-09-21 18:05:24,-31.92356,-4.120666,-0.82,False,False,13.03593,-26.53167,0
F0916_14_SS_T1,2016-09-21 18:05:39,-31.92562,-4.120612,-0.82,False,False,15.30353,-32.12685,0
F0916_14_SS_T1,2016-09-21 18:05:54,-31.92762,-4.119994,-0.82,False,False,15.44901,15.74628,0
F0916_14_SS_T1,2016-09-21 18:06:09,-31.92948,-4.11957,-0.82,False,False,14.18209,-4.451978,0
F0916_14_SS_T1,2016-09-21 18:06:24,-31.93116,-4.118387,-0.82,False,False,15.18869,22.51053,0
F0916_14_SS_T1,2016-09-21 18:06:39,-31.93221,-4.117055,-0.82,False,False,12.55751,16.57088,0
F0916_14_SS_T1,2016-09-21 18:06:54,-31.93371,-4.116316,-0.82,False,False,12.40828,-25.67461,0
F0916_14_SS_T1,2016-09-21 18:07:09,-31.9357,-4.11608,-0.82,False,False,14.84932,-19.44382,0
F0916_14_SS_T1,2016-09-21 18:07:24,-31.93728,-4.114968,-0.82,False,False,14.31355,28.4427,0
F0916_14_SS_T1,2016-09-21 18:07:39,-31.9387,-4.113541,-0.82,False,False,14.93113,9.95129,0
F0916_14_SS_T1,2016-09-21 18:07:54,-31.93975,-4.111917,-0.82,False,False,14.31049,12.20487,0
F0916_14_SS_T1,2016-09-21 18:08:09,-31.94134,-4.110683,-0.82,False,False,14.93116,-19.53338,0
F0916_14_SS_T1,2016-09-21 18:08:24,-31.94334,-4.109862,-0.82,False,False,15.98824,-15.44225,0
F0916_14_SS_T1,2016-09-21 18:08:39,-31.94563,-4.109371,-0.82,False,False,17.3561,-10.28748,0
F0916_14_SS_T1,2016-09-21 18:08:54,-31.94756,-4.108632,-0.82,False,False,15.31299,8.858721,0
F0916_14_SS_T1,2016-09-21 18:09:09,-31.94955,-4.107588,-0.82,False,False,16.63527,6.806912,0
F0916_14_SS_T1,2016-09-21 18:09:24,-31.95179,-4.107172,-0.82,False,False,16.84646,-17.22144,0
F0916_14_SS_T1,2016-09-21 18:09:39,-31.95356,-4.106714,-0.82,False,False,13.55594,3.967192,0
F0916_14_SS_T1,2016-09-21 18:09:54,-31.95511,-4.105578,-0.82,False,False,14.26009,21.71494,0
F0916_14_SS_T1,2016-09-21 18:10:09,-31.95677,-4.10421,-0.82,False,False,15.89981,3.449651,0
F0916_14_SS_T1,2016-09-21 18:10:24,-31.95869,-4.103389,-0.82,False,False,15.45676,-16.48821,0
F0916_14_SS_T1,2016-09-21 18:10:39,-31.96059,-4.10356,-0.82,False,False,14.13656,-28.34895,0
F0916_14_SS_T1,2016-09-21 18:10:54,-31.96238,-4.10294,-0.82,False,False,14.04184,24.29358,0
F0916_14_SS_T1,2016-09-21 18:11:09,-31.96426,-4.102217,-0.82,False,False,14.88499,1.983884,0
F0916_14_SS_T1,2016-09-21 18:11:24,-31.96608,-4.100895,-0.82,False,False,16.6812,14.89227,0
F0916_14_SS_T1,2016-09-21 18:11:39,-31.96801,-4.100466,-0.82,False,False,14.60737,-23.45155,0
F0916_14_SS_T1,2016-09-21 18:11:54,-31.97004,-4.099846,-0.82,False,False,15.72138,4.470566,0
F0916_14_SS_T1,2016-09-21 18:12:09,-31.97167,-4.098523,-0.82,False,False,15.55481,22.09815,0
F0916_14_SS_T1,2016-09-21 18:12:24,-31.97279,-4.097022,-0.82,False,False,13.91483,14.04228,0
F0916_14_SS_T1,2016-09-21 18:12:39,-31.97447,-4.095958,-0.82,False,False,14.70686,-20.73191,0
F0916_14_SS_T1,2016-09-21 18:12:54,-31.97641,-4.094754,-0.82,False,False,16.92941,-0.5849461,0
F0916_14_SS_T1,2016-09-21 18:13:09,-31.97833,-4.093694,-0.82,False,False,16.21528,-2.851903,0
F0916_14_SS_T1,2016-09-21 18:13:24,-31.98038,-4.093047,-0.82,False,False,15.91126,-11.44037,0
F0916_14_SS_T1,2016-09-21 18:13:39,-31.9823,-4.092299,-0.82,False,False,15.29817,3.720865,0
F0916_14_SS_T1,2016-09-21 18:13:54,-31.98376,-4.09111,-0.82,False,False,13.92037,18.02799,0
F0916_14_SS_T1,2016-09-21 18:14:09,-31.98474,-4.089738,-0.82,False,False,12.5279,15.03374,0
F0916_14_SS_T1,2016-09-21 18:14:24,-31.98568,-4.088301,-0.82,False,False,12.72188,2.616553,0
F0916_14_SS_T1,2016-09-21 18:14:39,-31.98701,-4.087263,-0.76,False,False,12.49311,-18.89452,0
F0916_14_SS_T1,2016-09-21 18:14:54,-31.98818,-4.085783,-0.82,False,False,13.97569,13.6956,0
F0916_14_SS_T1,2016-09-21 18:15:09,-31.98958,-4.084318,-0.82,False,False,15.05306,-5.501204,0
F0916_14_SS_T1,2016-09-21 18:15:24,-31.99184,-4.083889,-0.82,False,False,17.03121,-35.5113,0
F0916_14_SS_T1,2016-09-21 18:15:39,-31.99388,-4.083365,-0.82,False,False,15.58688,3.682389,0
F0916_14_SS_T1,2016-09-21 18:15:54,-31.99629,-4.082909,-0.82,False,False,18.14467,-3.682957,0
F0916_14_SS_T1,2016-09-21 18:16:09,-31.99824,-4.082125,-0.82,False,False,15.55,11.21661,0
F0916_14_SS_T1,2016-09-21 18:16:24,-31.99983,-4.080575,-0.82,False,False,16.42941,22.45012,0
F0916_14_SS_T1,2016-09-21 18:16:39,-32.00146,-4.079214,-0.82,False,False,15.7674,-4.582293,0
F0916_14_SS_T1,2016-09-21 18:16:54,-32.00347,-4.078104,-0.82,False,False,17.01372,-10.87908,0
F0916_14_SS_T1,2016-09-21 18:17:09,-32.00563,-4.07722,-0.82,False,False,17.26051,-6.619557,0
F0916_14_SS_T1,2016-09-21 18:17:24,-32.00728,-4.076549,-0.82,False,False,13.19396,-0.1816763,0
F0916_14_SS_T1,2016-09-21 18:17:39,-32.00913,-4.075182,-0.82,False,False,17.04357,14.37183,0
F0916_14_SS_T1,2016-09-21 18:17:54,-32.01086,-4.073787,-0.82,False,False,16.44764,2.452647,0
F0916_14_SS_T1,2016-09-21 18:18:09,-32.01245,-4.072278,-0.82,False,False,16.24404,4.613933,0
F0916_14_SS_T1,2016-09-21 18:18:24,-32.0145,-4.071159,-0.76,False,False,17.33062,-14.97572,0
F0916_14_SS_T1,2016-09-21 18:18:39,-32.01581,-4.069814,-0.82,False,False,13.92815,17.16228,0
F0916_14_SS_T1,2016-09-21 18:18:54,-32.01701,-4.068518,-0.82,False,False,13.06699,1.607115,0
F0916_14_SS_T1,2016-09-21 18:19:09,-32.01835,-4.06746,-0.76,False,False,12.62859,-8.982369,0
F0916_14_SS_T1,2016-09-21 18:19:24,-32.01946,-4.066253,-0.82,False,False,12.19495,8.884778,0
F0916_14_SS_T1,2016-09-21 18:19:39,-32.02143,-4.065697,-0.82,False,False,15.15768,-31.49808,0
F0916_14_SS_T1,2016-09-21 18:19:54,-32.02332,-4.064846,-0.76,False,False,15.32515,8.529773,0
F0916_14_SS_T1,2016-09-21 18:20:09,-32.02508,-4.063692,-0.76,False,False,15.59958,8.960188,0
F0916_14_SS_T1,2016-09-21 18:20:24,-32.02689,-4.06277,-0.82,False,False,15.0387,-6.228474,0
F0916_14_SS_T1,2016-09-21 18:20:39,-32.02841,-4.061402,-0.82,False,False,15.14177,15.05923,0
F0916_14_SS_T1,2016-09-21 18:20:54,-32.03014,-4.060065,-0.82,False,False,16.2135,-4.377527,0
F0916_14_SS_T1,2016-09-21 18:21:09,-32.03169,-4.058913,-0.82,False,False,14.29661,-1.036508,0
F0916_14_SS_T1,2016-09-21 18:21:24,-32.03374,-4.058412,-0.76,False,False,15.66445,-22.98366,0
F0916_14_SS_T1,2016-09-21 18:21:39,-32.03553,-4.057911,-0.76,False,False,13.7069,2.030425,0
F0916_14_SS_T1,2016-09-21 18:21:54,-32.03707,-4.056514,-0.76,False,False,15.44049,26.44151,0
F0916_14_SS_T1,2016-09-21 18:22:09,-32.03896,-4.055699,-0.82,False,False,15.2202,-18.8011,0
F0916_14_SS_T1,2016-09-21 18:22:24,-32.0407,-4.054535,-0.82,False,False,15.5133,10.44005,0
F0916_14_SS_T1,2016-09-21 18:22:39,-32.04258,-4.053891,-0.76,False,False,14.69178,-14.82271,0
F0916_14_SS_T1,2016-09-21 18:22:54,-32.04433,-4.05283,-0.82,False,False,15.17911,12.23163,0
F0916_14_SS_T1,2016-09-21 18:23:09,-32.04641,-4.052325,-0.82,False,False,15.82618,-17.55921,0
F0916_14_SS_T1,2016-09-21 18:23:24,-32.04799,-4.051412,-0.82,False,False,13.51701,16.39883,0
F0916_14_SS_T1,2016-09-21 18:23:39,-32.05028,-4.050756,-0.82,False,False,17.67591,-14.08786,0
F0916_14_SS_T1,2016-09-21 18:23:54,-32.05229,-4.049732,-0.82,False,False,16.68261,11.10512,0
F0916_14_SS_T1,2016-09-21 18:24:09,-32.05409,-4.04839,-0.82,False,False,16.66161,9.615032,0
F0916_14_SS_T1,2016-09-21 18:24:24,-32.056,-4.04741,-0.82,False,False,15.89554,-9.470392,0
F0916_14_SS_T1,2016-09-21 18:24:39,-32.05734,-4.046163,-0.82,False,False,13.54167,15.82696,0
F0916_14_SS_T1,2016-09-21 18:24:54,-32.05926,-4.045034,-0.76,False,False,16.51384,-12.58358,0
F0916_14_SS_T1,2016-09-21 18:25:09,-32.06121,-4.04369,-0.82,False,False,17.55321,4.147789,0
F0916_14_SS_T1,2016-09-21 18:25:24,-32.06345,-4.042978,-0.76,False,False,17.37187,-16.92939,0
F0916_14_SS_T1,2016-09-21 18:25:39,-32.0656,-4.042558,-0.82,False,False,16.21185,-6.613984,0
F0916_14_SS_T1,2016-09-21 18:25:54,-32.06771,-4.041738,-0.76,False,False,16.77612,10.17637,0
F0916_14_SS_T1,2016-09-21 18:26:09,-32.06904,-4.040361,-0.76,False,False,14.2017,24.77011,0
F0916_14_SS_T1,2016-09-21 18:26:24,-32.0707,-4.039764,-0.82,False,False,13.0516,-26.19699,0
F0916_14_SS_T1,2016-09-21 18:26:39,-32.07272,-4.039912,-0.76,False,False,14.96247,-24.05354,0
F0916_14_SS_T1,2016-09-21 18:26:54,-32.0747,-4.038951,-0.82,False,False,16.34144,30.08302,0
F0916_14_SS_T1,2016-09-21 18:27:09,-32.07683,-4.038794,-0.82,False,False,15.76604,-21.61801,0
F0916_14_SS_T1,2016-09-21 18:27:24,-32.07839,-4.037455,-0.76,False,False,15.23172,36.44277,0
F0916_14_SS_T1,2016-09-21 18:27:39,-32.0796,-4.035808,-0.76,False,False,15.17797,12.94957,0
F0916_14_SS_T1,2016-09-21 18:27:54,-32.0812,-4.03473,-0.82,False,False,14.28187,-19.58074,0
F0916_14_SS_T1,2016-09-21 18:28:09,-32.08326,-4.034204,-0.82,False,False,15.71102,-19.67648,0
F0916_14_SS_T1,2016-09-21 18:28:24,-32.085,-4.032823,-0.82,False,False,16.47348,24.10163,0
F0916_14_SS_T1,2016-09-21 18:28:39,-32.0869,-4.032207,-0.82,False,False,14.81066,-20.53183,0
F0916_14_SS_T1,2016-09-21 18:28:54,-32.08912,-4.031628,-0.82,False,False,16.96081,-3.257651,0
F0916_14_SS_T1,2016-09-21 18:29:09,-32.09122,-4.030717,-0.82,False,False,16.97881,8.766785,0
F0916_14_SS_T1,2016-09-21 18:29:24,-32.09262,-4.029292,-0.76,False,False,14.78499,22.17317,0
F0916_14_SS_T1,2016-09-21 18:29:39,-32.09434,-4.028498,-0.82,False,False,14.06441,-20.85643,0
F0916_14_SS_T1,2016-09-21 18:29:54,-32.09636,-4.027266,-0.82,False,False,17.52028,6.650839,0
F0916_14_SS_T1,2016-09-21 18:30:09,-32.0979,-4.025964,-0.82,False,False,14.95757,8.826412,0
