datetime,trip,lon,lat,step_speed,step_direction,gaps,pressure,dive
2015-10-03 06:17:56,F0915_23_SS_T1,-32.3141081428571,-3.79216428571429,8.17033142560727,-0.618563905064093,0,0.87,0
2015-10-03 06:18:11,F0915_23_SS_T1,-32.313026,-3.791965,8.14813578121383,3.09945563104779,0,0.87,0
2015-10-03 06:18:26,F0915_23_SS_T1,-32.3121305,-3.7920535,6.66324064846232,16.113345213053,0,0.87,0
2015-10-03 06:18:41,F0915_23_SS_T1,-32.3112497272727,-3.79216390909091,6.57301119586267,1.50417302390652,0,0.87,0
2015-10-03 06:18:56,F0915_23_SS_T1,-32.3103678571429,-3.79220471428571,6.53688924338186,-4.50548636563008,0,0.87,0
2015-10-03 06:19:11,F0915_23_SS_T1,-32.3094521428571,-3.79192328571429,7.09481349266388,-19.7742384138721,0,0.87,0
2015-10-03 06:19:26,F0915_23_SS_T1,-32.3086152857143,-3.79178185714286,6.28482249352912,7.50619356457875,0,0.87,0
2015-10-03 06:19:41,F0915_23_SS_T1,-32.3077335714286,-3.79168685714286,6.56667324807962,3.4500070633584,0,0.87,0
2015-10-03 06:19:56,F0915_23_SS_T1,-32.306755,-3.791609,7.26890630472796,1.60405686121248,0,0.87,0
2015-10-03 06:20:11,F0915_23_SS_T1,-32.305815,-3.79175185714286,7.04057282079116,13.2190333047385,0,0.87,0
2015-10-03 06:20:26,F0915_23_SS_T1,-32.30489135,-3.79177885,6.84217014057276,-6.98249872629827,0,0.87,0
2015-10-03 06:20:41,F0915_23_SS_T1,-32.3039720952381,-3.7916799047619,6.84618123339048,-7.83444350198499,0,0.87,0
2015-10-03 06:20:56,F0915_23_SS_T1,-32.3030349523809,-3.79144704761905,7.15106479674709,-7.82658859448839,0,0.87,0
2015-10-03 06:21:11,F0915_23_SS_T1,-32.3020466818182,-3.79127713636364,7.42556227792173,4.20706991279248,0,0.87,0
2015-10-03 06:21:26,F0915_23_SS_T1,-32.3010197,-3.7910274,7.82694019561537,-3.92011226498471,0,0.87,0
2015-10-03 06:21:41,F0915_23_SS_T1,-32.2999710454545,-3.79067509090909,8.193175423321,-4.91189528846957,0,0.87,0
2015-10-03 06:21:56,F0915_23_SS_T1,-32.2992667272727,-3.79076645454545,5.25907056931241,26.0154699415782,0,0.87,0
2015-10-03 06:22:11,F0915_23_SS_T1,-32.2984141428571,-3.79083857142857,6.3356767420775,-2.56164022591543,0,0.87,0
2015-10-03 06:22:26,F0915_23_SS_T1,-32.2974625,-3.7908827,7.05412515016374,-2.18470101082585,0,0.87,0
2015-10-03 06:22:41,F0915_23_SS_T1,-32.29651,-3.7908662,7.05392950869589,-3.6553722679156,0,0.87,0
2015-10-03 06:22:56,F0915_23_SS_T1,-32.2956741904762,-3.79066652380952,6.36373685999962,-12.4700010795326,0,0.87,0
2015-10-03 06:23:11,F0915_23_SS_T1,-32.2948033333333,-3.790289,7.03062401010069,-10.0183557099783,0,0.87,0
2015-10-03 06:23:26,F0915_23_SS_T1,-32.2938736363636,-3.78976868181818,7.89294589630388,-5.80471475015276,0,0.87,0
2015-10-03 06:23:41,F0915_23_SS_T1,-32.2929681818182,-3.78964390909091,6.7681577414647,21.4246792371303,0,0.87,0
2015-10-03 06:23:56,F0915_23_SS_T1,-32.292057,-3.78960435,6.75331595421202,5.37160856479399,0,0.87,0
2015-10-03 06:24:11,F0915_23_SS_T1,-32.291141047619,-3.78953166666667,6.80367037560794,-2.05558607454304,0,0.87,0
2015-10-03 06:24:26,F0915_23_SS_T1,-32.2902224761905,-3.78921166666667,7.20426869336352,-14.6986724994676,0,0.87,0
2015-10-03 06:24:41,F0915_23_SS_T1,-32.2893181428571,-3.78906314285714,6.78632585803889,9.89882110744849,0,0.87,0
2015-10-03 06:24:56,F0915_23_SS_T1,-32.28842,-3.78912733333333,6.66742609904394,13.4437378847082,0,0.87,0
2015-10-03 06:25:11,F0915_23_SS_T1,-32.2875235238095,-3.78934747619048,6.83611295619748,9.72896843028741,0,0.87,0
2015-10-03 06:25:26,F0915_23_SS_T1,-32.2865863809524,-3.78876961904762,8.15723566595656,-45.5405668757025,0,0.87,0
2015-10-03 06:25:41,F0915_23_SS_T1,-32.2858476363636,-3.78889609090909,5.55003862503211,41.4503135388723,0,0.81,0
2015-10-03 06:25:56,F0915_23_SS_T1,-32.28525245,-3.7894521,6.03712797157947,33.3777841398293,0,0.81,0
2015-10-03 06:26:11,F0915_23_SS_T1,-32.2848347,-3.7903176,7.12879041320419,21.1704762948913,0,0.81,0
2015-10-03 06:26:26,F0915_23_SS_T1,-32.2849040476191,-3.79122847619048,6.77892523795848,30.0602804647392,0,0.81,0
2015-10-03 06:26:41,F0915_23_SS_T1,-32.28468,-3.79160345454545,3.23965055051945,-35.1470474538778,0,0.81,0
2015-10-03 06:26:56,F0915_23_SS_T1,-32.284035,-3.791358,5.11150680601866,-80.0732051175437,0,0.81,0
2015-10-03 06:27:11,F0915_23_SS_T1,-32.28392325,-3.79140225,0.890236384222113,42.5212946277592,0,0.81,0
2015-10-03 06:27:26,F0915_23_SS_T1,-32.2837607619048,-3.79157176190476,1.74067251971679,24.6294438031333,0,0.81,0
2015-10-03 06:27:41,F0915_23_SS_T1,-32.2835582380952,-3.79180561904762,2.29357032410852,2.89438536717367,0,0.81,0
2015-10-03 06:27:56,F0915_23_SS_T1,-32.2833153809524,-3.79204419047619,2.52349346960434,-4.61632757111454,0,0.81,0
2015-10-03 06:28:11,F0915_23_SS_T1,-32.2832805238095,-3.79206733333333,0.310017880663339,-10.9133001141331,0,0.81,0
2015-10-03 06:28:26,F0915_23_SS_T1,-32.2832233333333,-3.79200566666667,0.623491305261061,-80.8588038920144,0,0.87,0
2015-10-03 06:28:41,F0915_23_SS_T1,-32.2831354090909,-3.79191063636364,0.959774118476817,-0.067513664449393,0,0.87,0
